,song_id,name_song,listOfNames_song,artist_id,name_artist,listOfNames_artist,artistnames,trackName,trackID,albumID,artistIDs,explicit,popularity
93,93,Heart Of Stone [EP],['Heart Of Stone'],9,The Rolling Stones,['The Rolling Stones'],['The Rolling Stones'],Heart Of Stone - Stereo Version / Remastered 2002,spotify:track:0E6LkjKMDd3oLQOsVBLO9H,spotify:album:6CNXUyFKuhAjKIDsV3m6kZ,['spotify:artist:22bE4uQ6baNwSHPVcDxLCe'],False,33.0
94,94,Goodbye My Love,['Goodbye My Love'],44,The Searchers,['The Searchers'],['The Searchers'],Goodbye My Love - Mono Version,spotify:track:0ISi0rFiU16DwyRsb5NUNL,spotify:album:1gF4ml2DXle5NckyKV2aBD,['spotify:artist:4QmkLL9JOqM9dusHS1Hghe'],False,27.0
95,95,Poupée De Cire Poupée De Son,['Poupée De Cire Poupée De Son'],69,France Gall,['France Gall'],['France Gall'],"Poupée de cire, poupée de son",spotify:track:7i4WaTC7Xp6SY49aCdcVia,spotify:album:4jEkUenMPRi7yNLqyRhF0u,['spotify:artist:22HVxZPA6UhBp8wahxDA6I'],False,41.0
96,96,La Nuit,['La Nuit'],3,Adamo,['Adamo'],['Adamo'],La nuit,spotify:track:0wsmye8i8wpjajZvOktHq6,spotify:album:6BbnudpBxhrGGLTHfc3nC0,['spotify:artist:26ycUCO6mpGAZPw9yHzhon'],False,33.0
97,97,Do The Clam,['Do The Clam'],70,Elvis,['Elvis'],['Elvis Presley'],Do the Clam,spotify:track:2DdtOIqWNDcrPEDAJv0VFe,spotify:album:4z27tEwwMNEILdVX1Sy40L,['spotify:artist:43ZHCT0cAZBISjO8DG9PnE'],False,17.0
98,98,The Minute You're Gone,"[""The Minute You're Gone""]",7,Cliff Richard,['Cliff Richard'],['Cliff Richard'],The Minute You're Gone,spotify:track:4xxYbkl51ckZoZOxHqkdyO,spotify:album:0SW33rIKZ2v0EmfqRLKufz,['spotify:artist:2nvKpWcP8etYTq4JrRiUiy'],False,25.0
99,99,I Apologise,['I Apologise'],47,P.J. Proby,['P.J. Proby'],['P.J. Proby'],I Apologise,spotify:track:5JuBL9tujDeie2we9hO5Ro,spotify:album:4IErnFLC52fCcXfb191qRw,['spotify:artist:3g4Os4LNZvOQUaokeSLCwG'],False,5.0
100,100,Stop! In The Name Of Love,['Stop! In The Name Of Love'],13,The Supremes,['The Supremes'],['The Supremes'],Stop! In The Name Of Love,spotify:track:2Po67bkabDRE2BcquBNdu1,spotify:album:5HaTAMemKeNCoA9fXIi7nw,['spotify:artist:57bUPid8xztkieZfS7OlEV'],False,57.0
101,101,It's Gone,"[""It's Gone""]",71,The Motions,['The Motions'],['The Motions'],It's Gone,spotify:track:1UMUuPuWJ3IeLlO18V5Dkj,spotify:album:2Tn9pEtYTYHvx2BecQWpPw,['spotify:artist:49V5We9hFUlL8U4jQ8XOJV'],False,7.0
102,102,Don't Ha Ha,"[""Don't Ha Ha""]",72,Casey Jones & The Governors,['Casey Jones & The Governors'],['Amazing Karaoke'],Don't Ha Ha (Karaoke Version) - Originally Performed By Casey Jones & The Governors,spotify:track:5fBm3TIbya5tcfzfoPDpMQ,spotify:album:5dxvpylyOOYoeBkkzcgujk,['spotify:artist:3g4xthh9aq9HTMYA3mcVn0'],False,0.0
103,103,It's Not Unusual,"[""It's Not Unusual""]",73,Tom Jones,['Tom Jones'],['Tom Jones'],It's Not Unusual,spotify:track:67csrS6po7IyXfwds4azjr,spotify:album:4qhk3MMtFC8V29bUn9GB5g,['spotify:artist:1T0wRBO0CK0vK8ouUMqEl5'],False,53.0
104,104,N'avoue Jamais,"[""N'avoue Jamais""]",74,Guy Mardel,['Guy Mardel'],['Guy Mardel'],N'avoue Jamais,spotify:track:1vPCbI7QPZtU6T42uaeP8w,spotify:album:1atBdA3FXEvIhU19tXbIqD,['spotify:artist:7AeNQueeNvOLDKYylJPaB0'],False,15.0
105,105,Ticket To Ride,['Ticket To Ride'],75,Beatles,['Beatles'],['The Beatles'],Ticket To Ride - Remastered,spotify:track:2zO5cQdHLBOPlnQqWeNCFM,spotify:album:19K3IHYeVkUTjcBHGfbCOi,['spotify:artist:3WrFJ7ztbogyGnTHbHJFl2'],False,58.0
106,106,Vlooiencircus,['Vlooiencircus'],16,Het Cocktail Trio,['Het Cocktail Trio'],['Het Cocktail Trio'],Het Vlooiencircus,spotify:track:21OAtH4eqrlrjF61I0MNQh,spotify:album:3olYePqSyCQeR2jvXwKhiD,['spotify:artist:4utchSczIK6dlfPDkpVn9w'],False,15.0
107,107,Goldfinger,['Goldfinger'],76,Shirley Bassey / John Barry / ZZ & De Maskers / The Jets,"['Shirley Bassey ', ' John Barry ', ' ZZ & De Maskers ', ' The Jets']",['Shirley Bassey'],Goldfinger,spotify:track:6zN3LVBPT53FOZ3JsmbwEZ,spotify:album:2BLQ9dfPLmc8qrofJ0j73i,['spotify:artist:090VebphoycdEyH165iMqc'],False,34.0
108,108,Vanavond Om Kwart Over Zes Ben Ik Vrij,['Vanavond Om Kwart Over Zes Ben Ik Vrij'],5,Willeke Alberti,['Willeke Alberti'],['Willeke Alberti'],Vanavond Om Kwart Over Zes Ben Ik Vrij,spotify:track:61D60xl8OUaRRmsQoexzAR,spotify:album:4oGOyj6OKbdClBPXjyePzl,['spotify:artist:7monj8DXxygyUqgx7ncylV'],False,14.0
109,109,Ev'rybody's Gonna Be Happy,"[""Ev'rybody's Gonna Be Happy""]",14,The Kinks,['The Kinks'],['The Kinks'],Ev'rybody's Gonna Be Happy,spotify:track:127PMKhiL3xwzu3J2qeWn6,spotify:album:5JzAXMEtvBUC4qctJtwzhk,['spotify:artist:1SQRv42e4PjEYfPhS0Tk9E'],False,28.0
110,110,"Se Piangi, Se Ridi","['Se Piangi, Se Ridi']",27,Bobby Solo,['Bobby Solo'],['Bobby Solo'],Se Piangi Se Ridi,spotify:track:3KFtTMzhe5hVTfMur4osaL,spotify:album:6ESzygL26GaA2DNaG8UHNy,['spotify:artist:7GxkHuCxqtPAVnpBTjObpn'],False,25.0
111,111,Concrete And Clay,['Concrete And Clay'],77,Unit 4 + 2,['Unit 4 + 2'],['Unit 4 + 2'],Concrete and Clay,spotify:track:6HVqfeID7hG2vx36HFlLZC,spotify:album:2SriskhysU98r8NWcEmjq6,['spotify:artist:3bCvxrKMwOERTpNxO2jm9h'],False,41.0
112,112,Jolie Jacqueline,['Jolie Jacqueline'],1,Lucille Starr,['Lucille Starr'],['Bob & Lucille'],Jolie Jacqueline,spotify:track:68S4jRohXseJULqFrA8aTm,spotify:album:4bro7jqb3ZMNPqIZCeCdga,['spotify:artist:0fyyKYpxUKaG1piwKxHjeV'],False,8.0
113,113,That'll Be The Day,"[""That'll Be The Day""]",78,The Everly Brothers / The Blue Diamonds,"['The Everly Brothers ', ' The Blue Diamonds']",['The Everly Brothers'],That'll Be the Day - Remastered Version,spotify:track:76yID3GskDyGlv2uSUjRpl,spotify:album:7yaWXv35pnjLWztSeRECVe,['spotify:artist:4ACplpEqD6JIVgKrafauzs'],False,10.0
114,114,For Your Love,['For Your Love'],79,The Yardbirds,['The Yardbirds'],['The Yardbirds'],For Your Love,spotify:track:5bC4y9Zhn6ng0MOzACCHkc,spotify:album:0lYmtEuL0fLXPP4XKr5O8K,['spotify:artist:2lxX1ivRYp26soIavdG9bX'],False,54.0
115,115,Bring It On Home To Me,['Bring It On Home To Me'],66,The Animals,['The Animals'],['The Animals'],Bring It On Home to Me,spotify:track:7G7pOhH50ZWkcl0BhmJdqw,spotify:album:7FDy2xgipAapbf3bRA8Vuv,['spotify:artist:3ICflSq6ZgYAIrm2CTkfVP'],False,42.0
116,116,Bumble Bee,['Bumble Bee'],44,The Searchers,['The Searchers'],['The Searchers'],Bumble Bee - Mono Version,spotify:track:16HrfeIFAE98VAXV4WdjPg,spotify:album:1gF4ml2DXle5NckyKV2aBD,['spotify:artist:4QmkLL9JOqM9dusHS1Hghe'],False,19.0
117,117,Catch The Wind,['Catch The Wind'],80,Donovan,['Donovan'],['Donovan'],Catch the Wind,spotify:track:7cyOTirNS1rXygPulz9WR3,spotify:album:54SKivSZGPzkNUcEaHANtV,['spotify:artist:6vLlQYujOujIrm7zAKzEdG'],False,55.0
118,118,True Love Ways,['True Love Ways'],81,Peter and Gordon,['Peter and Gordon'],['Peter And Gordon'],True Love Ways,spotify:track:2fGe1krTxovW7xsgiaHkrN,spotify:album:2Eabt9Pi7zWreJJxcNkIw6,['spotify:artist:6lHC2EQMEMZiEmSfFloarn'],False,33.0
119,119,King Of The Road,['King Of The Road'],82,Roger Miller,['Roger Miller'],['Roger Miller'],King Of The Road - Re-Recorded In Stereo,spotify:track:36Ew5C2l5r1GAZifRhp4YG,spotify:album:268N6QJQm0WSKVO99vKGjt,['spotify:artist:1RP2UpEaRzkF0Id3JigqD8'],False,55.0
120,120,A World Of Our Own,['A World Of Our Own'],60,The Seekers,['The Seekers'],['The Seekers'],A World Of Our Own,spotify:track:1DVTwlo4nWm41i91rN4xqh,spotify:album:3vMmPXoijRRhpE9lPpUyq4,['spotify:artist:7dedWAqd0IKTdCiqiadUrV'],False,42.0
121,121,Do The Freddie,['Do The Freddie'],40,Chubby Checker,['Chubby Checker'],['Chubby Checker'],Let's Do The Freddie,spotify:track:5UmxkHu1XuFUlqpRjgg8pT,spotify:album:7a52DjpMjaSIDW4ict0O2e,['spotify:artist:7qQJQ3YtcGlqaLg5tcypN2'],False,1.0
122,122,Ann-Louise,"['Ann-Louise', 'Ann']",58,The Scorpions ((GBR)),['The Scorpions ((GBR))'],[None],,,,[None],,
123,123,Elle...,['Elle...'],3,Adamo,['Adamo'],['Adamo'],Elle...,spotify:track:0tcjsZ8XL6zQvEqwXWu4jX,spotify:album:5t4xnf0jXoBw01E2EVz8dA,['spotify:artist:26ycUCO6mpGAZPw9yHzhon'],False,9.0
124,124,Subterranean Homesick Blues/ The Times They Are A-Changin',"['Subterranean Homesick Blues', "" The Times They Are A-Changin'""]",83,Bob Dylan,['Bob Dylan'],['Bob Dylan'],Subterranean Homesick Blues,spotify:track:6k9DUKMJpWvu6eFG3O64Lg,spotify:album:1lPoRKSgZHQAYXxzBsOQ7v,['spotify:artist:74ASZWbe4lXaubB36ztrGX'],False,56.0
125,125,Road Runner,['Road Runner'],84,The Pretty Things,['The Pretty Things'],['The Pretty Things'],"Road Runner (Mono Version) [Live at the BBC - Pretty Things Sessions - Saturday Club, 10/1964] - Remastered",spotify:track:6ONmtaVw3z9t4Zh2w4punC,spotify:album:3PcWxL1dlFBkAAzXbfvFsD,['spotify:artist:5U16QlMnlSAhkQxBZpLyLO'],False,7.0
126,126,Goodbye To Love,['Goodbye To Love'],85,Margie Ball,['Margie Ball'],[None],,,,[None],,
127,127,Wooly Bully,['Wooly Bully'],86,Sam The Sham and The Pharaohs,['Sam The Sham and The Pharaohs'],['Sam The Sham & The Pharaohs'],Wooly Bully,spotify:track:2XkuSbp5say8nZW8g6156Z,spotify:album:3tpJtzZm4Urb0n2ITN5mwF,['spotify:artist:05sRO4JdAtJGyZQOTb6kSL'],False,48.0
128,128,"Santo Domingo / Santo Domingo / Fernando, Alfredo En José (Santo Domingo)","['Santo Domingo ', ' Santo Domingo ', ' Fernando, Alfredo En José (Santo Domingo)']",87,Wanda Jackson / Imca Marina / Ria Valk,"['Wanda Jackson ', ' Imca Marina ', ' Ria Valk']",['Albert 2 Stone'],Santo Domingo (Karaoke Version) - Originally Performed By Wanda Jackson,spotify:track:742i4EG7YOQOoSN1tkG2Gu,spotify:album:1Ji6hue0RBT7p9kHi37wHd,['spotify:artist:6q6D8PiXlLQKNlCGjDyVrI'],False,0.0
129,129,Long Live Love,['Long Live Love'],15,Sandie Shaw,['Sandie Shaw'],['Sandie Shaw'],Long Live Love,spotify:track:03nh0CNokqc24Dz8MawYJ3,spotify:album:26CGf6BwICc6rudK6QJc69,['spotify:artist:5uxkcHbgyNbyzq1nyChvCa'],False,35.0
130,130,La Danse De Zorba ((1965)) / Zorba Le Grec ((1965)) / Zorba De Griek ((1965)) / Zorba's Dance ((1974)),"['La Danse De Zorba ((1965)) ', ' Zorba Le Grec ((1965)) ', ' Zorba De Griek ((1965)) ', "" Zorba's Dance ((1974))"", 'La Danse De Zorba ', '(1965', 'La Danse De Zorba 1965 ']",88,Trio Hellenique / Duo Acropolis / Mikis Theodorakis / Trio Hellenique,"['Trio Hellenique ', ' Duo Acropolis ', ' Mikis Theodorakis ', ' Trio Hellenique']",['Mikis Theodorakis'],La Danse De Zorba,spotify:track:6zkYyYfr1wx6GjDjEMBlfk,spotify:album:1g1hyOCZnF3tZGjwjqInhf,['spotify:artist:58EvYFzDGAQOmBpIOxujnj'],False,3.0
131,131,Dat Is 't Einde / Wat Is Het Leven? / Dat Is 't Einde!,"[""Dat Is 't Einde "", ' Wat Is Het Leven? ', "" Dat Is 't Einde!""]",89,Tony Bass / Leo Kuysters / Johnny en De Feestneuzen,"['Tony Bass ', ' Leo Kuysters ', ' Johnny en De Feestneuzen']",['Tony Bass'],Dat Is T Einde (Das Kommt Vom Rudern Das Kommt Vom Segeln),spotify:track:6Kh5euxxgANHcC4lk1w2Ca,spotify:album:5v4ZgunI2ScuGPuTOv90xK,['spotify:artist:5JK9VxvY6IT6xRJyYjy6Fe'],False,4.0
132,132,The Price Of Love,['The Price Of Love'],90,The Everly Brothers,['The Everly Brothers'],['The Everly Brothers'],The Price Of Love - Single Version 2006 Remastered Version,spotify:track:2o3g4FdKS1oDt4WIc1wDuw,spotify:album:7suOvu4ppoFddBOxpYkf2d,['spotify:artist:4ACplpEqD6JIVgKrafauzs'],False,22.0
133,133,Crying In The Chapel,['Crying In The Chapel'],70,Elvis,['Elvis'],['Elvis Presley'],Crying In the Chapel,spotify:track:1Vzr9AOdHw65UHoK1Vuxls,spotify:album:0QVoYzGd1p8Z3ohEaM0lsc,['spotify:artist:43ZHCT0cAZBISjO8DG9PnE'],False,49.0
134,134,Il Silenzio / Abschiedsmelodie (Il Silenzio) / Il Silenzio,"['Il Silenzio ', ' Abschiedsmelodie (Il Silenzio) ', ' Il Silenzio']",91,Nini Rosso / Heinz Schachtner / Willy Schobben & His Golden Trumpet And Orchestra,"['Nini Rosso ', ' Heinz Schachtner ', ' Willy Schobben & His Golden Trumpet And Orchestra']",['Nini Rosso'],Il Silenzio,spotify:track:6EMPM69ycV2hiKsDxbbvDe,spotify:album:5X8NWRVgpAQ82Mfr1hOKk0,['spotify:artist:47G3Mhbcof3h68FRvovd3H'],False,33.0
135,135,Set Me Free,['Set Me Free'],14,The Kinks,['The Kinks'],['The Kinks'],Set Me Free,spotify:track:2ttsaJ52fkJmLbPZCnrIrW,spotify:album:5JzAXMEtvBUC4qctJtwzhk,['spotify:artist:1SQRv42e4PjEYfPhS0Tk9E'],False,42.0
136,136,Mrs. Brown You've Got A Lovely Daughter,"[""Mrs. Brown You've Got A Lovely Daughter""]",92,Herman's Hermits,"[""Herman's Hermits""]","[""Herman's Hermits""]",Mrs Brown You've Got A Lovely Daughter,spotify:track:4YumtAvz1IPEvC75o7stw8,spotify:album:6HebnAKH72JonslBd1cMnb,['spotify:artist:48YxSlb23RAaCd4RyHcV9V'],False,28.0
137,137,"Help Me, Rhonda","['Help Me, Rhonda']",93,The Beach Boys,['The Beach Boys'],['The Beach Boys'],"Help Me, Rhonda",spotify:track:3haZcHm3HydDVxm3je3Zmg,spotify:album:13f845bYjx8MUVF2bl1uJ0,['spotify:artist:3oDbviiivRWhXwIE8hxkVV'],False,45.0
138,138,Mr. Tambourine Man,['Mr. Tambourine Man'],94,The Byrds / The Hunters,"['The Byrds ', ' The Hunters']",['The Byrds'],Mr. Tambourine Man,spotify:track:2HCaIYjkvWSZzaSKUoOh3d,spotify:album:0pkrqPjeq9K5KD0hFqAKNa,['spotify:artist:1PCZpxHJz7WAMF8EEq8bfc'],False,60.0
139,139,Colours,['Colours'],80,Donovan,['Donovan'],['Donovan'],Colours,spotify:track:4Q6jlf64hZpS0fnrl1b10J,spotify:album:54SKivSZGPzkNUcEaHANtV,['spotify:artist:6vLlQYujOujIrm7zAKzEdG'],False,42.0
140,140,"Darling, Good Night","['Darling, Good Night']",20,Ronny,['Ronny'],['Ronny'],Darling Good Night,spotify:track:05dRdylQO8eoR9pGjxso7e,spotify:album:34LnNj7h77Uv5WNnDveUdX,['spotify:artist:1y5d1LmE706jNPVBsE0n0X'],False,3.0
141,141,On My Word,['On My Word'],7,Cliff Richard,['Cliff Richard'],['Cliff Richard'],On My Word,spotify:track:0erBl6JD3AeLeVBsS5gGek,spotify:album:5rBLufvQdXkIsw7RObbgk5,['spotify:artist:2nvKpWcP8etYTq4JrRiUiy'],False,3.0
142,142,Got Live If You Want It! [EP],['Got Live If You Want It!'],9,The Rolling Stones,['The Rolling Stones'],['The Rolling Stones'],Under My Thumb - Live,spotify:track:4tLhDH3WLDWQ57R1onMdIg,spotify:album:65tNwKXcpCPfx875xSTAAN,['spotify:artist:22bE4uQ6baNwSHPVcDxLCe'],False,19.0
143,143,Verboden Vruchten,['Verboden Vruchten'],50,Ronnie Tober,['Ronnie Tober'],['Ronnie Tober'],Verboden Vruchten,spotify:track:0TEPhSQinwMvtmwoyW807s,spotify:album:39BzI7vL8N9czgVxsstZO3,['spotify:artist:7AHlsFyu6r8OVqezmQRbhm'],False,9.0
144,144,I'm Alive,"[""I'm Alive""]",95,The Hollies,['The Hollies'],['The Hollies'],I'm Alive,spotify:track:5KnoGzqktzPxHC38VQgWha,spotify:album:5ourevL93kFzjWH6lIyT42,['spotify:artist:6waa8mKu91GjzD4NlONlNJ'],False,38.0
145,145,Mit 17 Hat Man Noch Träume,['Mit 17 Hat Man Noch Träume'],96,Peggy March,['Peggy March'],['Peggy March'],Mit 17 hat man noch Träume,spotify:track:4TA8Rb2TOfmXqLRL5JCIGD,spotify:album:5xo3WFJjWDbxoBHIW1gbBT,['spotify:artist:5EVZqrbIyEYGGite2sMhDk'],False,12.0
146,146,Küsse Unterm Regenbogen,['Küsse Unterm Regenbogen'],24,Manuela und Die 5 Dops,['Manuela und Die 5 Dops'],[None],,,,[None],,
147,147,J'ai Pleuré,"[""J'ai Pleuré""]",97,Claudia Sylva,['Claudia Sylva'],[None],,,,[None],,
148,148,"Anyway, Anyhow, Anywhere","['Anyway, Anyhow, Anywhere']",98,The Who,['The Who'],['The Who'],"Anyway, Anyhow, Anywhere - Mono Version",spotify:track:2NrqSZ2W6psPDofrVVsdp8,spotify:album:20RWKGv69hDICPyb2j1RvN,['spotify:artist:67ea9eGLXYMsO2eYQRui3w'],False,27.0
149,149,5000 Meilen Von Zu Haus'/ Adios Mexico,"[""5000 Meilen Von Zu Haus'"", ' Adios Mexico']",18,Freddy,['Freddy'],['Freddy Quinn'],5000 Meilen von zu haus,spotify:track:5MGwsE3oxsd8J0MmQVNhHF,spotify:album:48ARZZrMQkP4W7kGOoWr2T,['spotify:artist:18mGtkaRoIjbOaGT1rykKP'],False,19.0
150,150,Looking Thru The Eyes Of Love,['Looking Thru The Eyes Of Love'],32,Gene Pitney,['Gene Pitney'],['Gene Pitney'],Looking Thru the Eyes of Love,spotify:track:24SBSzZmlQRaA5SVyzp9yr,spotify:album:1BT3FN3H1O7OvojOVmVMxK,['spotify:artist:3ap1NzHNV9QA1x1V6z3gSe'],False,1.0
151,151,Cara Mia,['Cara Mia'],99,Jay & The Americans,['Jay & The Americans'],['Jay & The Americans'],"Cara, Mia",spotify:track:0Arrnl9EB7LtzPISpNBQQf,spotify:album:0LMJo3p9QqRjaap3qvlTY6,['spotify:artist:0DAqhikcMKLo2lPADVz2fs'],False,43.0
152,152,(Say) You're My Girl,"[""(Say) You're My Girl"", 'Say', ""Say You're My Girl""]",2,Roy Orbison,['Roy Orbison'],['Roy Orbison'],(Say) You're My Girl,spotify:track:0rmo2z33HYChd2acGpwVOG,spotify:album:5k4v31nuJEnFwBTUjlPMn9,['spotify:artist:0JDkhL4rjiPNEp92jAgJnS'],False,12.0
153,153,I Don't Want To Go On Without You,"[""I Don't Want To Go On Without You""]",44,The Searchers,['The Searchers'],['The Searchers'],I Don't Want to Go On Without You - Mono Version,spotify:track:0ffChmfi9hotwwC2ZwMVfT,spotify:album:1gF4ml2DXle5NckyKV2aBD,['spotify:artist:4QmkLL9JOqM9dusHS1Hghe'],False,9.0
154,154,Bring A Little Sunshine (To My Heart),"['Bring A Little Sunshine (To My Heart)', 'Bring A Little Sunshine ', 'To My Heart', 'Bring A Little Sunshine To My Heart']",100,Vic Dana,['Vic Dana'],['Vic Dana'],Bring A Little Sunshine - To My Heart,spotify:track:7dHlQJqO7UWa9E2Vm9Z5S0,spotify:album:2Ta8HF3UYsHmHQ7BfUKc5m,['spotify:artist:26LmRGHptm85F27BZwOSt7'],False,9.0
155,155,Cry To Me,['Cry To Me'],84,The Pretty Things,['The Pretty Things'],['The Pretty Things'],Cry To Me,spotify:track:01SvVpoIcNUvN8Fp90Xsud,spotify:album:7uj8Fy1hK26raJLQMUG6pv,['spotify:artist:5U16QlMnlSAhkQxBZpLyLO'],False,10.0
156,156,Sophietje,['Sophietje'],101,Johnny Lion,['Johnny Lion'],['Johnny Lion'],Sophietje,spotify:track:67Wkfb6aX9bgRDAUxKDMEd,spotify:album:39BzI7vL8N9czgVxsstZO3,['spotify:artist:1koB5QKbeDr0AJP50bmpLb'],False,25.0
157,157,Greensleeves,['Greensleeves'],58,The Scorpions ((GBR)),['The Scorpions ((GBR))'],[None],,,,[None],,
158,158,Help!,['Help!'],0,The Beatles,['The Beatles'],['The Beatles'],Help! - Remastered,spotify:track:5ou2BiQ9FxIYkxsYvYHpAT,spotify:album:19K3IHYeVkUTjcBHGfbCOi,['spotify:artist:3WrFJ7ztbogyGnTHbHJFl2'],False,58.0
159,159,To Know You Is To Love You,['To Know You Is To Love You'],81,Peter and Gordon,['Peter and Gordon'],['Peter And Gordon'],To Know You Is to Love You,spotify:track:0s7JK7h4rlpAYG0pEJC9Ow,spotify:album:2Eabt9Pi7zWreJJxcNkIw6,['spotify:artist:6lHC2EQMEMZiEmSfFloarn'],False,21.0
160,160,This Strange Effect,['This Strange Effect'],102,Dave Berry,['Dave Berry'],['Dave Berry'],This Strange Effect,spotify:track:4YmOc3Vwnm9fOsnDWiK2qy,spotify:album:7iNjhLttP6e64PUEy0D4aW,['spotify:artist:0wPdF6oU9sRm16BNvWfyRR'],False,33.0
161,161,Tossing And Turning,['Tossing And Turning'],103,The Ivy League,['The Ivy League'],['The Ivy League'],Tossing and Turning - Single Version,spotify:track:5q8U2NsIc57QWjY7MZi371,spotify:album:2az5dndJY9c0T503PIIyU5,['spotify:artist:4xzeOvWTraQHZgxOgpz59N'],False,18.0
162,162,Heart full Of Soul,['Heart full Of Soul'],79,The Yardbirds,['The Yardbirds'],['The Yardbirds'],Heart Full of Soul,spotify:track:0AiuEo7FCxP2y2WTOpLPe5,spotify:album:0lYmtEuL0fLXPP4XKr5O8K,['spotify:artist:2lxX1ivRYp26soIavdG9bX'],False,61.0
163,163,Talisman,['Talisman'],5,Willeke Alberti,['Willeke Alberti'],['Willeke Alberti'],Talisman,spotify:track:1OJY5B4vKuOgZkmt8qOHeH,spotify:album:4oGOyj6OKbdClBPXjyePzl,['spotify:artist:7monj8DXxygyUqgx7ncylV'],False,8.0
164,164,(Such An) Easy Question,"['(Such An) Easy Question', 'Such An', 'Such An Easy Question']",70,Elvis,['Elvis'],['Elvis Presley'],(Such An) Easy Question,spotify:track:1EQM2dzVfURV0WklqRK4rV,spotify:album:2g4kvBYEZoUaO5rMmR4CJI,['spotify:artist:43ZHCT0cAZBISjO8DG9PnE'],False,22.0
165,165,Shakin' All Over,"[""Shakin' All Over""]",104,Guess Who?,['Guess Who?'],['The Guess Who'],Shakin' All Over - Single Version,spotify:track:58cDx1uTmaAaF2rqU0UrtF,spotify:album:3S0M6vf4qXcg38cRrjFUSG,['spotify:artist:0cQuYRSzlItquYxsQKDvVc'],False,38.0
166,166,(I Can't Get No) Satisfaction,"[""(I Can't Get No) Satisfaction"", ""I Can't Get No"", ""I Can't Get No Satisfaction""]",9,The Rolling Stones,['The Rolling Stones'],['The Rolling Stones'],(I Can't Get No) Satisfaction - Mono Version / Remastered 2002,spotify:track:7fSGbZLhWlAiCC3HDPAULu,spotify:album:24V2ghp7XhGZzWKjthHq4v,['spotify:artist:22bE4uQ6baNwSHPVcDxLCe'],False,70.0
167,167,You've Got Your Troubles ((1965)) / You've Got Your Troubles/ This Golden Ring ((1974)),"[""You've Got Your Troubles ((1965)) "", "" You've Got Your Troubles"", ' This Golden Ring ((1974))', ""You've Got Your Troubles "", '(1965', ""You've Got Your Troubles 1965 ""]",105,The Fortunes,['The Fortunes'],['The Fortunes'],You've Got Your Troubles - Re-Recording,spotify:track:4h1PYaqQbkxUQT0la30SMz,spotify:album:4W8g6Vy2zMXccek6enKfLR,['spotify:artist:4GpIeE34rBNFppvYsWle9c'],False,0.0
168,168,He's Got No Love,"[""He's Got No Love""]",44,The Searchers,['The Searchers'],['The Searchers'],He's Got No Love,spotify:track:5P3qlhlQnyPzwZRVzdL4l4,spotify:album:7KBVP5qrxpkgQqdi3LBRTO,['spotify:artist:4QmkLL9JOqM9dusHS1Hghe'],False,21.0
169,169,I'll Never Get Over You,"[""I'll Never Get Over You""]",90,The Everly Brothers,['The Everly Brothers'],['The Everly Brothers'],I'll Never Get Over You - Remastered Version,spotify:track:1LLRDElWPw0p4ZLgHBQy8Y,spotify:album:34qkdcAD4e7fADTTE31lhq,['spotify:artist:4ACplpEqD6JIVgKrafauzs'],False,5.0
170,170,What's New Pussycat?,"[""What's New Pussycat?""]",73,Tom Jones,['Tom Jones'],['Tom Jones'],What's New Pussycat?,spotify:track:2HkHE4EeZyx9AncSN042q3,spotify:album:6P2ZHmM24HL5VOPGWQJgGP,['spotify:artist:1T0wRBO0CK0vK8ouUMqEl5'],False,36.0
171,171,"Zwaluw, Ach Zwaluw","['Zwaluw, Ach Zwaluw']",106,Max en Betsy Anders,"['Max en Betsy Anders', 'Ma']",[None],,,,[None],,
172,172,Ju Ju Hand,['Ju Ju Hand'],86,Sam The Sham and The Pharaohs,['Sam The Sham and The Pharaohs'],['Sam The Sham & The Pharaohs'],Ju Ju Hand,spotify:track:6hVyDEqxmtOgQuVfTvgnee,spotify:album:7sZlvnsiAKTaS3iKOZAyyU,['spotify:artist:05sRO4JdAtJGyZQOTb6kSL'],False,8.0
173,173,We've Gotta Get Out Of This Place,"[""We've Gotta Get Out Of This Place""]",66,The Animals,['The Animals'],['The Animals'],We've Gotta Get Out of This Place,spotify:track:48t1ooCntbAzQW4HVGofkc,spotify:album:7oAWqSPWeuz7DInMBu6IzF,['spotify:artist:3ICflSq6ZgYAIrm2CTkfVP'],False,45.0
174,174,Like A Rolling Stone,['Like A Rolling Stone'],83,Bob Dylan,['Bob Dylan'],['Bob Dylan'],Like a Rolling Stone,spotify:track:3AhXZa8sUQht0UEdBJgpGc,spotify:album:6YabPKtZAjxwyWbuO9p4ZD,['spotify:artist:74ASZWbe4lXaubB36ztrGX'],False,71.0
175,175,I Got You Babe,['I Got You Babe'],107,Sonny & Cher,['Sonny & Cher'],['Sonny & Cher'],I Got You Babe - LP/Single Version,spotify:track:2SWBfqj1FrS8t8z56G55rP,spotify:album:5QzkzMcvCJSk30pQS2mqia,['spotify:artist:71lGEtP9qYXDsSXjfexTqO'],False,60.0
176,176,All I Really Want To Do,['All I Really Want To Do'],108,The Byrds / Chér,"['The Byrds ', ' Chér']",['The Byrds'],All I Really Want to Do,spotify:track:1MI0O2mwTpdwkZpfWz4J7o,spotify:album:0pkrqPjeq9K5KD0hFqAKNa,['spotify:artist:1PCZpxHJz7WAMF8EEq8bfc'],False,37.0
