song_id	name
3914	(You Gotta Walk) Don't Look Back
3915	Accident Prone
3916	I'll Put You Together Again
3917	I'm Every Woman
3918	Instant Replay
3919	Hey Joe
3920	September
3921	How You Gonna See Me Now
3922	Hold The Line
3923	Ik Ben Verliefd Op John Travolta
3924	I Love The Nightlife (Disco Round)
3925	Meissie Van Alle Dag (Mina)
3926	Jodelodelodelodelohitie
3927	Another Band
3928	The Best Friend I Know
3929	Chiquitita
3930	You Took The Words Right Out Of My Mouth (Hot Summer Night)
3931	'k Heb Hele Grote Bloemkoole
3932	Everytime I Think Of You
3933	Anyway You Do It
3934	Late Night Show
3935	Now That We Found Love
3936	Nee Daar Trappen We Niet In
3937	Some Kind Of Wonderful ((1975)) / Somekind Of Wonderful ((1979))
3938	Maak Van Uw Scheet Een Donderslag!
3939	Linda-Linda
3940	Toppers Van Toen
3941	I Was Made For Dancin'
3942	My Life
3943	Contact
3944	B-A-B-Y
3945	Kant Aan M'n Broek
3946	Ma-Di-Wo-Do
3947	Fire!
3948	Heart Of Glass
3949	Lay Your Love On Me
3950	Don't Stop Me Now
3951	A Whole Lotta Shakin' Goin' On
3952	Tragedy
3953	The Runner
3954	Save The Last Dance For Me
3955	Let's Start The Dance
3956	Ruthless Queen
3957	Disco Really Made It
3958	Born To Be Alive
3959	Shake Your Body (Down To The Ground)
3960	Mama Leone
3961	Adolescent Sex
3962	Get Down
3963	The Wild Places
3964	Shake Your Groove Thing
3965	Ain't Love A Bitch
3966	Sharing The Night Together
3967	American Generation
3968	Cuba
3969	I Want Your Love
3970	The Robot
3971	He's The Greatest Dancer
3972	Stir It Up
3973	That's Life
3974	Lucky Number
3975	In The Navy
3976	Don't You Write Her Off
3977	I Will Survive
3978	Can You Feel The Force
3979	Hop, Skip And Jump
3980	The Logical Song
3981	Opzij
3982	Equinoxe
3983	The Story Of Buddy Holly
3984	Sarah Smiles
3985	Switch
3986	Greenpeace
3987	Hooray! Hooray! It's A Holi-Holiday
3988	One Way Ticket
3989	Room With A View
3990	Goodnight Tonight
3991	Trash
3992	Colorado
3993	Save Me
3994	Hallelujah
3995	Por Un Poco De Tu Amor
3996	So Lonely
3997	Jantje's S.O.S.
3998	Some Girls
3999	I Want You To Want Me
4000	I'm The Toughest
4001	Hendrik Haverkamp
4002	Olivers Army
4003	Ik Wil Jou
4004	Casanova
4005	Oh Me Oh My
4006	Turn The Music Up!
4007	Kingston, Kingston
4008	Happiness
4009	Tot Ziens Teddybeer
4010	When You're In Love With A Beautiful Woman
4011	Bright Eyes
4012	Please Me, Please Do
4013	Kilometervreters
4014	Love You Inside Out
4015	Frozen Years
4016	Does Your Mother Know
4017	Pop Muzik
4018	Love's What I Want
4019	Music Machine
4020	Spank
4021	Juliana
4022	Sing For The Day
4023	Never Be Clever
4024	Boogie Wonderland
4025	'k Heb De Mot In Me Lijf
4026	This Is Hot
4027	I Got My Mind Made Up (You Can Get It Girl)
4028	Shine A Little Love
4029	Hot Stuff
4030	Reunited
4031	Boys Keep Swinging
4032	Say When
4033	Lydia
4034	Bless You
4035	Cool For Cats
4036	Weekend Love
4037	Hanging On The Telephone
4038	Tell It All About Boys
4039	Unknown Destination
4040	Goin' Back To China
4041	Dance Away
4042	Come To My Island
4043	Oh Luister Toch
4044	We Gotta Get Out Of This Place
4045	Dancing Barefoot
4046	Theme From 'The Deer Hunter' (Cavatina)
4047	Lavender Blue
4048	IntroDisco
4049	As Long As It's Love
4050	Sweet Lui-Louise
4051	I Was Made For Lovin' You
4052	Loose Caboose
4053	Hacka-Tacka Music
4054	Ring My Bell
4055	Go West
4056	Greetje Uit De Polder
4057	Just When I Needed You Most
4058	Surrender
4059	My Best Friend's Girl
4060	Cheek To Cheek
4061	Back To Boogie
4062	Roxanne
4063	Breakfast In America
4064	Rendezvous 6:02
4065	Good Times
4066	(No More) Fear Of Flying
4067	Talk To Me
4068	Sunburn
4069	Aan De Grens Van De Duitse Heuvelen
4070	We Are Family
4071	Windsurfing-Time Again
4072	Honesty
4073	Bad Girls
4074	Voulez-Vous ((1979)) / Voulez Vous ((1992))
4075	Girls Talk
4076	Vondel Was Goed
4077	Canyon To Canyon
4078	All The President's Men
4079	Waterfall
4080	Quiereme Mucho
4081	This Is My Life (La Vita)
4082	Lady Writer
4083	Chuck E's In Love
4084	How Could This Go Wrong
4085	El Lute/ Gotta Go Home
4086	Are 'Friends' Electric?
4087	How Do You Mend A Broken Heart
4088	Hot Summer Nights
4089	Agua
4090	My Sharona
4091	Don't Bring Me Down
4092	You Can't Change That
4093	(Never listen to a) Bouzouki Player
4094	Bad Case Of Lovin' You (Doctor, Doctor)
4095	Gloria
4096	Mary Mary
4097	Ik Wil Jou In M'n Armen
4098	I Don't Like Mondays
4099	We Don't Talk Anymore
4100	After The Love Has Gone
4101	Highway To Hell
4102	Can't Stand Losing You
4103	Eeny Meeny Miny Moe
4104	The Queen Of Santa Maria
4105	Marie
4106	Surf City/ Deadman's Curve
4107	Willem
4108	Daddy
4109	Angel Eyes
4110	Beat The Clock
4111	Uit Elkaar
4112	Reasons To Be Cheerful (Part Three)
4113	We've Got Love
4114	Marching On
4115	Ik Zoek Een Meisje
4116	Black Jack
4117	Oh Magdalena
4118	A Brand New Day
4119	Under Fire
4120	Hit And Miss Judy
4121	Esmeralda
4122	You Make It Alright
4123	Arumbai/ Air Mata Tumpa
4124	Sail On
4125	The Worker
4126	999
4127	Gangsters
4128	If I Said You Had A Beautiful Body Would You Hold It Against Me
4129	Lost In Music
4130	Oma
4131	Moskau
4132	Don't Stop 'til You Get Enough
4133	Doe De Hoela Hoep
4134	Sure Know Something
4135	We Belong To The Night
4136	Tusk
4137	You Can Do It
4138	Whatever You Want
4139	Street Life
4140	Message In A Bottle
4141	Radio
4142	Rock And Roll Band
4143	Heartache Tonight
4144	Dreaming
4145	Worlds Apart
4146	Surprise, Surprise
4147	Knock On Wood
4148	My Forbidden Lover
4149	Strut Your Funky Stuff
4150	Tu Sei L'unica Donna Per Me
4151	On Stage : Them Heavy People
4152	Gimme! Gimme! Gimme! (A man after midnight)
4153	Crazy Little Thing Called Love
4154	We Got The Whole World In Our Hands
4155	Bird Song
4156	Video Killed The Radio Star
4157	Star
4158	I Love You Like I Love Myself
4159	It's All In The Bible
4160	Shine Silently
4161	Wiggle And A Giggle All Night
4162	Hoor Je Het Ruisen Der Golven
4163	Rolling
4164	Weekend
4165	Laugh And Walk Away
4166	No More Tears (Enough Is Enough)
4167	She's In Love With You
4168	Money
4169	Ooh, Yes I Do
4170	The Devil Went Down To Georgia
4171	Spacer
4172	Making Plans For Nigel
4173	Dream Police
4174	Get Up And Boogie
4175	Please Don't Go
4176	Lady Of The Dawn
4177	Rollerball
4178	Still
4179	I Should Be Dancing
4180	Love And Understanding
4181	Gonna Get Along Without You Now
4182	Quiereme
4183	Rollerskating
4184	Wonderful Christmastime
4185	Asfalt-Rocker
4186	You Treated Me Wrong
4187	Another Brick In The Wall - Part II
4188	De Pieteröliekar
4189	Thema Uit "De Verlaten Mijn" - Einsamer Hirte
4190	Lucy Jordan
4191	One Step Beyond...
4192	Walking On The Moon
4193	I Have A Dream
4194	David's Song (Who'll Come With Me)
4195	I Do Rock 'n Roll
4196	Rapper's Delight
4197	I'm Born Again/ Bahama Mama
4198	Come On
4199	Jealousy
4200	Is It Love You're After
4201	Fly Too High
4202	What's A Matter Baby
4203	Can We Still Be Friends
4204	Het Leven Is Goed In M'n Brabantse Land
4205	Tell Everybody
4206	Sara
4207	It Will Come In Time
4208	Off The Wall
4209	Carrie
4210	On My Radio
4211	Rap-O Clap-O
4212	Tired Of Toein' The Line
4213	Feelin' Lonely
4214	Magic Touch
4215	Nederland, Die Heeft De Bal
4216	Babe
4217	A Message To You Rudy
4218	Presidential Suite
4219	Crying
4220	Tranen Heb Ik Om Jou Gehuild
4221	Do That To Me One More Time
4222	Que Sera Mi Vida
4223	Alie Van De Wegenwacht
4224	Het Grote Sprookjeslied
4225	Bloemetjes Gordijn
4226	Cathy's Clown
4227	Hot Shot
4228	Aa'me Hoelala/ Laat De Russen Maar Komen
4229	Moonlight And Muzak
4230	Escape (The Piña Colada Song)
4231	An Englishman In New York
4232	Rain, Snow And Ice
4233	Save Me
4234	It's All Rite ......
4235	I Hear You Now
4236	Brass In Pocket
4237	Oei, Oei, Dat Was Lekker!
4238	Mono
4239	Pearlydumm
4240	On The Radio
4241	The Plastic Age
4242	Rock 'n' Roll High School
4243	Juliana Bedankt!
4244	Too Much Too Young - Live!
4245	Down In The Silvermine
4246	Ann-Maria
4247	This Is It
4248	Matador
4249	Tutti Ragazzi
4250	With You I'm Born Again
4251	Are You Ready
4252	Desire
4253	And The Beat Goes On
4254	Fire Of Love
4255	Let'Go Rock And Roll
4256	Coward Of The County
4257	Ladies Night
4258	I'll Never Love This Way Again
4259	Sajang É
4260	Visite
4261	I Need A Lover
4262	Song For The Children
4263	You And Me
4264	Take That Look Off Your Face
4265	Mother How Are You Today
4266	Dit Is De Zender Van Illegale Joop
4267	Love On The Telephone
4268	Yes, I'm Ready
4269	Sadie (She Smokes)
4270	Love In Our Hearts
4271	What I Like About You
4272	Stomp
4273	Fire Lake
4274	Repper De Klep
4275	Willy Alberti Bedankt
4276	Sun Of Jamaica
4277	The End Of The Show
4278	Him
4279	Get It
4280	Together We Are Beautiful
4281	Young Girl
4282	Special Lady
4283	Anne
4284	The Second Time Around
4285	Atomic
4286	Spirits Having Flown
4287	Boat On The River
4288	American Dream
4289	Ooh La La, I'm Falling
4290	Hands Off...She's Mine
4291	Jongen
4292	Don't Push It Don't Force It (Let It Happen Naturally)
4293	I'm In The Mood For Dancing
4294	Our Song
4295	We Believe In Love
4296	Walk Right Back
4297	Missing Words
4298	Funkytown
4299	Working My Way Back To You
4300	Buzz Buzz A Diddle It
4301	Refugee
4302	Coming Up
4303	Turn It On Again
4304	I See A Boat On The River
4305	What's Another Year
4306	De Lafaard Van De Stad
4307	Amsterdam
4308	You Name It... I'll Do It
4309	Runnin' With The Devil
4310	Pata Pata
4311	Call Me
4312	Seasons
4313	Crazy Guitar
4314	I Don't Need You
4315	January - February
4316	Dance Yourself Dizzy
4317	Lost In Love
4318	Happy Birthday, Baby
4319	Rosie
4320	Ravel's Bolero - Love Theme From "10"
4321	Sri-Lanka... My Shangri-La
4322	Pierrot
4323	Maar Ja
4324	Toccata
4325	Talk Of The Town
4326	Relight My Fire
4327	So Long
4328	Girls And Cadillacs
4329	Zondag
4330	You'll Always Find Me In The Kitchen At Parties
4331	Over You
4332	One More Little Kissy
4333	Not Another Worldwar
4334	World At War
4335	Late At Night
4336	No Doubt About It
4337	Power
4338	The Drunken Sailor
4339	Aloha-Oe, Until We Meet Again
4340	Container-Song
4341	Xanadu
4342	Sjooh Sjooh Sugar
4343	Alles Is Anders
4344	Un Sentimental
4345	Let's Get Serious
4346	Bedankt Piraten
4347	Midnite Dynamos
4348	Play The Game
4349	The Groove
4350	Theme From New York, New York
4351	Shandi
4352	Night Boat To Cairo
4353	De Vogeltjesdans
4354	Cupid I've Loved You For A Long Time
4355	Ik Weet Niet Hoe
4356	Emotional Rescue
4357	Hollywood Seven
4358	We Gotta Get Out Of Here
4359	Everybody's Got To Learn Sometime
4360	Could You Be Loved / Could You Be Loved - LP Version
4361	Et Les Oiseaux Chantaient (...En De Vogels Zongen)
4362	A Lover's Holiday
4363	Hurt So Bad
4364	Yet, I Know
4365	Doin' La Bamba
4366	J'veux De L'amour
4367	Peter Gunn
4368	Brabantse Nachten Zijn Lang
4369	Ibiza
4370	Rock Me Up A Mountain
4371	Upside Down
4372	The Other Side Of The Sun
4373	Gimme Some Lovin'
4374	This World Of Water
4375	Niño Del Sol
4376	You Got What It Takes
4377	The Winner Takes It All
4378	More Than I Can Say
4379	Underwater
4380	D.I.S.C.O.
4381	Even Aan Mijn Moeder Vragen
4382	Late In The Evening
4383	Babooshka
4384	He's So Shy
4385	Hela-Di-Ladi-Lo
4386	I'm Gonna Shoot The Deejay
4387	Jump To The Beat
4388	She's Out Of My Life
4389	The Harder They Come
4390	Rockin' The Trolls
4391	All Over The World
4392	Head Up To The Sky
4393	Anak
4394	One Love
4395	Use It Up And Wear It Out
4396	Dreamin'
4397	Margherita
4398	Disco Calypso
4399	A Forest
4400	One Day I'll Fly Away
4401	Another One Bites The Dust
4402	Put A Little Love On Me
4403	Give Me A Break
4404	Meisje, Ik Ben Een Zeeman
4405	Some Broken Hearts Never Mend
4406	Master Blaster - Jammin'
4407	Magic
4408	John And Mary
4409	If It's Alright With You Baby
4410	Because They're Young
4411	Oops Up Side Your Head
4412	Ashes To Ashes
4413	Give Me The Night
4414	Long Blond Animal
4415	The Wanderer
4416	Don't Stand So Close To Me
4417	Woman In Love
4418	Give Me Back My Love
4419	'n Vriend
4420	Love Lost In A Day
4421	What You're Proposing
4422	De Mijnwerker
4423	The Kiss
4424	Cr-Cr-Cr-Cry To Me
4425	Maybe
4426	My Old Piano
4427	Feels Like I'm In Love
4428	Ver In Den Vreemde
4429	Woman
4430	Hello, Good Morning ((1980)) / Hello Good Morning ((1996))
4431	Lovely One
4432	Release
4433	Sausolito Summernight
4434	My Prayer
4435	Driver's Seat
4436	Blind Date
4437	Never Knew Love Like This Before
4438	The Dreammachine
4439	Bonnie Kom Je Buiten Spelen
4440	Don't Come Stoned And Don't Tell Trude!
4441	Don't Leave Tonight
4442	My Turn To Love You
4443	Lies (Through The 80's)
4444	Aquarius
4445	The Tide Is High
4446	All My Love
4447	When You Ask About Love!
4448	Il Jouait Du Piano Debout
4449	Children Of Paradise
4450	Lady
4451	Time Ran Out On You
4452	Same Old Story
4453	Drivin' My Life Away
4454	Super Trouper
4455	My Number One
4456	Rovers Return
4457	Santa Maria
4458	Ik Lig Op M'n Kussen Stil Te Dromen
4459	Passion
4460	(Just Like) Starting Over
4461	The Time Is Now
4462	Mi Amor
4463	Lola [Live]
4464	Save The Whale
4465	Guilty
4466	All Out Of Love
4467	Baggy Trousers
4468	Army Dreamers
4469	Mama He's A Soldier Now
4470	Love On The Rocks
4471	My Malaysia
4472	Why Do Lovers Break Each Others Hearts?
4473	Het Is Koud Zonder Jou
4474	Celebration
4475	Runaway Boys
4476	Amigo
4477	De Do Do Do De Da Da Da
4478	Sometimes
4479	Een barg die hé un krul in de steert
4480	Dromenland
4481	Stop The Cavalry
4482	Do You Feel My Love
4483	Flash
4484	Shine Up
4485	Lies
4486	If You Feel The Funk
4487	Funkin' For Jamaica (N.Y.)
4488	Looking For Clues
4489	Vrede
4490	De Roos
4491	My Feet Won't Move
4492	Are You Lonesome Tonight? - A very special version from Las Vegas [Lachversion] / Live In Las Vegas : Are You Lonesome Tonight (The Famous "Laughing Version")
4493	Amoureux Solitaires
4494	The Same Old Scene
4495	Runaround Sue
4496	If You Could Read My Mind - Special U.S. Disco-Mix
4497	San Salvador
4498	Always Look On The Bright Side Of Life
4499	I'm Coming Out
4500	I Believe In You
4501	Latin America
4502	Stars On 45
4503	Flip Fluitketel/ Er Staat Een Paard In De Gang
4504	Ik Wil Op M'n Kop Een Kamerbreed Tapijt
4505	Net As Gisteren
4506	Midnight Cowboy
4507	Fred Astaire
4508	Embarrassment
4509	I Hope I Never
4510	Shake It Up (Do The Boogaloo)
4511	Fade To Grey
4512	Zonder Jou (Dream Away)
4513	While You See A Chance
4514	Ik Ben Tamboer
4515	Shine On
4516	Get Up
4517	Gotta Have More Love
4518	Wij Zijn De Slijpers Van Parijs
4519	Rock This Town
4520	Rapture
4521	Once In A Lifetime
4522	All American Girls
4523	Het Dorpsfeest
4524	In The Air Tonight
4525	Hold On To Love
4526	The Eyes Of Jenny
4527	Dreamer [Live]
4528	It's A Love Thing
4529	Don't Stop The Music
4530	I Can Dance
4531	My Girl
4532	Hokie Pokie (All Over The World)
4533	Leila (The Queen Of Sheba)
4534	Message Of Love
4535	I Ain't Gonna Stand For It
4536	Ik Heb Zo Waanzinnig Gedroomd
4537	Hello Again (Love Theme from "The Jazz Singer")
4538	Hey You Get Ready (Red Light's On)
4539	Viva La Musica
4540	Shaddap You Face
4541	Distant Love
4542	Houtochdiekop
4543	Vienna
4544	Schoolgirl
4545	Woman
4546	Something About You Baby I Like
4547	Without Your Love
4548	One Night Affair
4549	Mister Blitzer
4550	Jealous Guy - A Tribute
4551	Sailing
4552	Too Big For Words
4553	Mister Sandman
4554	Angel Of Mine
4555	Ik Heb 'n Truck Als M'n Woning
4556	You Better You Bet
4557	9 To 5 ["9 To 5 And Odd Jobs"]
4558	Marliese
4559	Can You Feel It
4560	Het Is Een Wonder
4561	Keep On Loving You
4562	And Love Goes On
4563	Seagull
4564	It's My Turn
4565	There's A Song
4566	Marionette
4567	Chanson D'amour
4568	(Walk Me Out In The) Morning Dew
4569	How 'bout Us
4570	Puntje D'rin, Puntje D'ruit!
4571	Making Your Mind Up
4572	't Is Moeilijk Bescheiden Te Blijven
4573	This Ole House
4574	Then The Music Stopped
4575	Midnight Magic Maniac
4576	Burn Rubber
4577	De Verzonken Stad
4578	Bon Bon Vie (Gimme the good life)
4579	Kids In America
4580	Dance On
4581	Wat Is Dan Liefde?
4582	Double Dutch Bus
4583	Fantastic Voyage
4584	Just The Two Of Us
4585	Dancing Dynamo
4586	People Alone
4587	Rain In May
4588	What Becomes Of The Broken Hearted
4589	It's A Real Good Feeling
4590	In The Heat Of The Night
4591	Morning Train
4592	Love Can Break Your Heart
4593	Stray Cat Strut
4594	He's Just A Runaway
4595	African Baby
4596	Bette Davis Eyes
4597	I've Seen That Face Before
4598	Discotch
4599	Grey Day
4600	Muscle Bound
4601	Über Sieben Brücken Mußt Du Gehn
4602	The River
4603	Klap Maar In Je Handen [Live]
4604	Danny
4605	Attention To Me
4606	Night Train
4607	Merlijn
4608	Ma Quale Idea
4609	Stand & Deliver!
4610	All Those Years Ago
4611	32 Jaar ((1981)) / Sinds 1 Dag Of 2 (32 Jaar) ((1991))
4612	Only Crying
4613	Boemeladiboem
4614	Don't Stop
4615	Me Kammetje/ Ik Heb 'm Nog Wel...
4616	Hopeloos
4617	Habadabariwikidi - The Love Hopper
4618	Chequered Love
4619	Don't Let Him Go
4620	Crazy Accordion
4621	Rainy Night In Georgia
4622	You'll Never Be So Wrong
4623	You Drive Me Crazy
4624	Shanah
4625	Achterhoek Boogie
4626	Hit 'n Run Lover
4627	Going Back To My Roots
4628	Rio
4629	Body Talk
4630	Wij Zijn De Wuppies
4631	Nobody Wins
4632	The Magnificent Seven (Special Remix)
4633	Caribbean Disco Show
4634	One Day In Your Life
4635	Wij Zijn De Lachkabouters
4636	Wasn't That A Party
4637	We'll Go Out Tonight
4638	Can Can
4639	More Stars
4640	A Woman Needs Love (Just Like You Do)
4641	Tick-A-Thumps My Heart
4642	Slow Hand
4643	No Me Hables
4644	Your Love
4645	Malaika
4646	Cantara Pepe
4647	Als Ik Jou Niet Had
4648	De Nederlandse Sterre Die Strale Overal!
4649	Wordy Rappinghood
4650	Hold On Tight
4651	Ghost Town
4652	There's A Guy Works Down The Chip Shop Swears He's Elvis
4653	Une Chambre Pour La Nuit
4654	Amor De Mis Amores (Que Nadie Sepa Mis Sufrir)
4655	Hands Up (Give Me Your Heart)
4656	Happy Birthday
4657	Who Let The Heartache In
4658	Tingalingaling
4659	Pull Up To The Bumper
4660	Zeeman
4661	'k Zal Je Heb
4662	For Your Eyes Only
4663	(Si Si) Je Suis Un Rock Star
4664	Kom Van Dat Dak Af [Live]
4665	The Old Calahan "Live"
4666	Me No Pop I
4667	Hooked On Classics
4668	Lady (You Bring Me Up)
4669	P.S.
4670	Chant No. 1 (I Don't Need This Pressure On)
4671	Moeder Mag Ik Trouwen Gaan
4672	Why Tell Me, Why
4673	Green Door
4674	Japanese Boy
4675	A Heart In New York
4676	Magnetic Fields Part 2
4677	Don't Say You Leave This Summer
4678	Start Me Up
4679	Just For You
4680	Endless Love
4681	Volume III
4682	Heart And Soul
4683	Im So Glad To Be A Woman
4684	The Marvellous Marionettes
4685	On The Beat
4686	'n Beetje Verliefd
4687	It's Your Conscience
4688	Lieve Bella Beer
4689	Queen Of Hearts
4690	Agadou
4691	You'll Never Know
4692	Oeh, Wat 'n Volk
4693	Ze Zijn Nog Niet Vergeten (De Liedjes Van Weleer)
4694	Every Little Thing She Does Is Magic
4695	He's A Liar
4696	Mama Mia
4697	Prince Charming
4698	Heel Even
4699	Stille Willie
4700	Super Freak
4701	Tainted Love
4702	Mama Told Me ........
4703	Dancin' The Night Away
4704	Hollanders
4705	Hurt [Nieuwe Versie]// Hurt [Oude Versie]
4706	Meer Nederlandse Sterre (Holland Olé)
4707	Pretend
4708	Mano
4709	Abacab
4710	Ain't No Mountain High Enough/Remember Me
4711	Vlieg Nooit Te Hoog
4712	Wake-Up
4713	Physical
4714	Dream
4715	Daar Komt Munne Witpen Aan
4716	Dat Is Alles
4717	R.R. Express
4718	Superman
4719	Lock Up Your Daughters
4720	Shut Up
4721	O Superman
4722	Let's Groove
4723	Tonight I'm Yours
4724	Love Potion Number Nine
4725	Wired For Sound
4726	Your Love Still Brings Me To My Knees
4727	Love Games
4728	Under Your Thumb
4729	It's Raining
4730	I Got The Fire In Me
4731	Souvenir
4732	Dead Ringer For Love
4733	Under Pressure
4734	Let's Start II Dance Again
4735	Chachacha
4736	Why Do Fools Fall In Love
4737	It's My Party !!! !!! And I'll Cry If I Want To
4738	Twilight
4739	Liefde Is Als Een Roos
4740	Should I Do It
4741	Comin' In And Out Of Your Life
4742	Good Year For The Roses
4743	Teenage Queenie
4744	Jantje Beton
4745	Wünderbar
4746	I Go To Sleep
4747	Annie
4748	Come On Let's Go
4749	They Don't Play Our Lovesong Anymore
4750	Waiting On A Friend
4751	Controversy
4752	All Alone Am I
4753	Desire
4754	Vrijgezel
