acousticness,danceability,duration_ms,energy,id,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence
0.134,0.662,252120,0.693,1CdkNxTlkUWR4ZnXcKES3b,0.0,0.145,-4.298,1,0.0698,86.009,4,0.655
0.00832,0.662,202765,0.823,3dTSDfIe4zx2TK6bVPgbsG,0.0,0.101,-6.857,1,0.0305,115.006,4,0.717
0.108,0.539,236800,0.861,2rPs95lyohSoHuowkyUfow,0.0,0.269,-5.051,1,0.0444,137.667,4,0.719
0.0823,0.465,213480,0.67,6VOJ8y75TXtNSXbxkXKU0L,0.0,0.0699,-6.635,1,0.0465,183.936,3,0.63
0.0659,0.492,223853,0.859,4vEUJR9W3IknzgbtBaZRUS,0.0,0.0756,-4.274,1,0.0332,92.474,4,0.251
0.0306,0.84,454426,0.71,0MYOEKwRWmykmxqKu76cZM,0.847,0.616,-7.77,1,0.0706,126.034,4,0.497
0.218,0.716,197107,0.712,6Z9x2fuHPLjOLbfSiTKxUQ,0.0,0.112,-6.247,1,0.128,84.978,4,0.562
0.000778,0.471,252333,0.795,018BNyhxNbVgmfks35zBAj,0.0,0.306,-7.298,1,0.0306,140.034,4,0.325
0.14,0.702,159867,0.747,6IsBOOIIcH2BsbJaK6DLiQ,0.0,0.102,-4.668,1,0.0283,96.996,4,0.962
0.164,0.548,315360,0.658,0NWJPV3utX0J4tfwzyotNB,0.000132,0.109,-8.063,1,0.0314,127.892,4,0.276
0.0504,0.753,191693,0.885,6OinPDF6NgYzsWreWEj4jS,0.000958,0.366,-5.509,0,0.0394,102.785,4,0.863
0.0208,0.583,258827,0.786,4E6cwWJWZw2zWf7VFbH7wf,0.0,0.188,-3.142,0,0.0301,123.052,4,0.573
0.003,0.756,245520,0.829,1A7dxsO3dCOPkQHvbQJO27,3.46e-05,0.0578,-3.973,1,0.0682,120.163,4,0.504
0.226,0.584,267000,0.367,5Vv1VSxD7f4eDsXdII3ruD,0.00431,0.244,-9.455,0,0.027,77.043,4,0.17
0.119,0.579,187427,0.705,2Q1ILnByzXJacSoXZVfZW0,4.82e-06,0.109,-4.687,1,0.032,92.966,4,0.255
0.00994,0.753,189693,0.931,1oHClQEgDmmbcEx12Kc5nZ,0.00696,0.234,-4.922,1,0.0652,113.029,4,0.767
0.259,0.628,184413,0.882,4oKmnf4t9z2uEw0jN1GJ0z,0.0,0.065,-5.024,0,0.0323,95.083,4,0.853
0.000342,0.73,169144,0.977,6VutAXKuaEM74IcMDL46XK,0.871,0.0542,-8.562,1,0.0671,129.99,4,0.166
0.00127,0.375,183427,0.682,0yl1LvI69CJrQlXJoYnU97,0.00592,0.084,-7.097,1,0.0324,127.919,4,0.077
0.0996,0.715,204733,0.665,4AiRzSEl7qkmijUOPY9CgL,0.0,0.224,-7.736,0,0.0502,78.502,4,0.84
0.234,0.703,224760,0.624,6FzG4GyaNYco0IFAsZBigr,0.0,0.464,-6.818,1,0.0678,149.895,4,0.557
0.000146,0.331,161720,0.961,7fwT1XDInUCYFc0V0jb4Y7,0.0,0.322,-4.627,1,0.0663,168.355,4,0.882
0.00361,0.452,248040,0.647,1oBgznBjQbShAHQrpg7CPa,2.46e-06,0.0832,-4.447,0,0.0296,81.515,3,0.186
0.0101,0.638,358366,0.58,6xYdkwtEHGUQvh6rzeYhhq,0.137,0.316,-9.229,1,0.0338,132.021,4,0.853
0.00522,0.663,230147,0.668,0wZDzY0ITlFKYApsjunEDR,0.0113,0.0689,-7.733,0,0.0479,131.965,4,0.451
0.741,0.474,316853,0.351,1w4B418a65InZgeo6y0cTF,0.0223,0.085,-10.07,1,0.0307,120.046,4,0.0985
0.167,0.784,197427,0.896,1xc15C60jLZ2P70DtVartI,5.85e-05,0.27,-4.35,0,0.117,109.99,4,0.948
0.0014,0.524,222427,0.87,0Hv2IWtvPPca1F4zhC4UFs,0.0,0.0796,-3.716,0,0.0427,80.017,4,0.552
0.171,0.727,284733,0.729,41on8RwRh22IHcChAN2gm8,0.0,0.07,-2.99,1,0.326,117.932,4,0.512
0.000892,0.726,217446,0.908,7vO8sdMr2kSU13D5dyjhB2,0.000422,0.342,-7.857,1,0.044,126.018,4,0.791
0.0129,0.686,164373,0.879,3VSGsoPq46sSDpkYnigMrx,1.19e-06,0.0338,-3.905,1,0.0573,130.101,4,0.821
0.0104,0.559,245547,0.931,0KILsV0zf6OlB9xSQN5fSl,9.38e-05,0.163,-4.179,1,0.125,145.975,4,0.346
0.00134,0.701,182627,0.866,3JaljKkHiXbs8oZEFFTFUF,0.0,0.156,-4.126,1,0.0382,130.004,4,0.953
0.0144,0.697,233235,0.965,6NsORs7wvVKUExw1jjrFX5,0.0,0.315,-4.897,1,0.0555,124.99,4,0.82
0.000471,0.512,194053,0.921,3GDbw0bqNfVZn0Vfu0fHQy,0.15,0.0804,-8.347,1,0.0561,138.97,4,0.454
0.0376,0.7,183533,0.623,2BB8RMtmefLa4XrkNGwN5p,1.03e-05,0.133,-5.351,1,0.0789,95.992,4,0.865
0.0824,0.653,210133,0.797,6VO9TNMExV2btoTQ6ficKP,1.08e-06,0.104,-5.829,0,0.0566,120.186,4,0.686
0.000285,0.491,181667,0.831,4uqNn56KFQ7NtJ35xWZKvf,7.88e-05,0.0761,-5.321,0,0.0349,193.968,4,0.828
0.0243,0.699,174333,0.821,6gmvUAo89rZfoUAOw6ORn8,4.41e-05,0.19,-5.655,1,0.0506,106.031,4,0.915
0.348,0.836,183173,0.674,7ly1lyWxV6YY7YiWC1OmBD,0.0,0.104,-6.061,0,0.037,119.956,4,0.952
0.0603,0.345,222653,0.581,5147DzKnamWyQdZwsYLHEJ,0.00127,0.115,-7.875,0,0.0369,76.022,4,0.108
0.163,0.702,228907,0.634,65N5mnAk0WOubXkCryAxEe,0.0,0.288,-4.996,1,0.0418,135.552,4,0.897
0.00622,0.623,182741,0.859,5Q67Xz3kFz0r5u3CvuDiRL,0.000258,0.114,-5.592,0,0.049,93.987,4,0.851
0.00643,0.549,199507,0.858,5CGlxWYSekdZyoRi0fTIN5,0.0,0.411,-4.763,1,0.0342,117.806,4,0.912
0.512,0.584,234173,0.7,2iXBZ32Fz5VDCLeE0JIdX5,2.43e-05,0.13,-4.251,1,0.0506,163.953,4,0.549
0.000209,0.686,142707,0.695,7djGYR6I8KjI9uGdAKnDWO,0.862,0.693,-11.13,1,0.0452,127.98,4,0.586
0.000577,0.796,462747,0.662,3O5aVrC8zXBijvczsSaHJd,0.898,0.638,-9.495,0,0.0949,126.999,4,0.469
0.199,0.759,198467,0.754,3LkdCvRFU6uXdpSQ4ga0Wb,2.34e-06,0.124,-4.547,0,0.0602,129.997,4,0.85
0.0476,0.623,170347,0.809,7MFkgZDyAoMO2JNlZXbOAh,0.0,0.291,-5.377,1,0.0363,128.038,4,0.686
0.656,0.608,190200,0.821,6lQMz8E5JIB0gePDWxHwam,0.0,0.204,-4.704,1,0.169,87.524,4,0.631
0.00116,0.383,212360,0.703,6lT26Dq7aEwOjXTZzkBjSO,2.39e-05,0.112,-5.65,0,0.0763,135.968,1,0.42
0.248,0.697,229413,0.467,3mmjD9G2HUUzDbFl3NRDLM,0.0,0.0941,-7.536,1,0.0715,82.081,4,0.572
0.00408,0.767,198413,0.807,3Z3wKY8zT5M7olKAGBTwMi,1.19e-06,0.117,-3.066,1,0.0389,106.008,4,0.902
0.00234,0.853,429375,0.451,0YW3NvjiPCPSKOVYLLgcfk,0.812,0.0843,-9.05,1,0.0776,128.006,3,0.379
0.0332,0.281,233027,0.662,5K5rTayVHwrb5EgdhPLL9B,0.0,0.116,-6.916,1,0.0483,203.535,3,0.46
0.000509,0.602,153347,0.677,1ZP0sKDoVM1NCFB65Esfm6,0.0,0.152,-3.849,1,0.0628,137.03,4,0.751
0.0109,0.842,222373,0.627,6U5GRBIB0A9vzShqwNEY2r,0.0,0.0764,-3.688,1,0.0439,116.992,4,0.54
0.359,0.663,160360,0.773,7yMv4xWzHCabmSvd9FO3hD,0.0,0.347,-6.001,1,0.0315,130.877,4,0.868
0.00011,0.679,406393,0.836,64542y9pSyqxktQuXxYzxB,0.632,0.616,-6.539,1,0.0947,128.061,4,0.357
0.128,0.661,192573,0.833,7xjut3yY1qOBy5Fi1egX0i,0.000604,0.4,-7.51,1,0.183,124.039,4,0.874
0.235,0.678,200107,0.857,1FZ2atYWPIpxkkrxfXsqfH,0.0,0.256,-3.638,1,0.037,120.0,4,0.68
0.00227,0.649,191867,0.812,052itqSo15JRkOhyqMdVl8,0.0,0.131,-5.355,0,0.0464,109.973,4,0.34
0.0404,0.843,184947,0.842,4Rocb110OpyDxG8IlQD5i9,0.47,0.16,-8.631,0,0.212,126.976,4,0.708
0.014,0.702,296960,0.875,368S2jjTfDk9Hk9x9YDzwj,0.0,0.0872,-3.588,1,0.0283,103.003,4,0.905
0.0933,0.837,287907,0.954,59qPP8coY8EWIQ9nQDThui,0.000405,0.143,-3.512,0,0.0414,127.019,4,0.972
8.22e-05,0.479,258640,0.932,3cRXP3vNpLhm6UmopY22yL,0.00147,0.102,-6.404,1,0.0434,142.048,4,0.726
0.339,0.493,226387,0.59,0ygTmpa6uSotkBkTiwcMZ4,0.0,0.121,-5.814,0,0.0392,169.908,4,0.502
0.00164,0.805,424624,0.772,2VPjWpwg2NviVI4CHb4nSv,0.118,0.0904,-5.271,1,0.0454,126.507,4,0.403
0.726,0.477,224920,0.501,1AIzwt0pmEjg9yGVZckuNN,4.41e-05,0.155,-7.8,0,0.0317,124.387,4,0.1
0.0184,0.548,230573,0.742,3qbKSx87ALzHLzxER45hRm,0.0,0.153,-5.741,1,0.0498,122.007,4,0.31
0.0371,0.672,278036,0.819,7tAXHZdp9UpcYrHn7MZqfo,0.000184,0.203,-4.457,1,0.0463,120.013,4,0.446
0.00721,0.711,186699,0.726,2ScUQHSBRoK4DLimFEE68V,0.0,0.251,-6.792,1,0.0435,128.045,4,0.856
0.0615,0.67,201178,0.713,2BkdnK1Sl8pDlgeaHcXvzn,0.0,0.125,-5.152,1,0.0285,132.044,4,0.521
0.112,0.509,182648,0.829,00Yupio46MSWsqX2tCQjZG,0.0,0.453,-4.295,0,0.116,131.072,4,0.782
0.0029,0.56,184307,0.859,4t32wWkxODpWp1HnBPp7rm,5.71e-05,0.298,-4.407,0,0.0326,124.929,4,0.544
0.00577,0.692,256520,0.874,6faAsQ52w5HhDiXogaMEH5,0.000433,0.263,-3.135,1,0.0383,125.003,4,0.83
0.108,0.554,213173,0.9,6eiVGxdzhA9TV1rT8tJyvb,0.0,0.0674,-3.362,0,0.0455,123.219,4,0.801
0.116,0.604,215041,0.745,0r50bW7MrmpigOWRpZjjWQ,0.0,0.164,-4.527,1,0.0937,81.882,4,0.962
0.0148,0.46,196187,0.85,39ZTmjrBK4tM2tlohOpmkF,0.0,0.292,-5.152,1,0.049,123.039,4,0.506
0.0941,0.485,242373,0.619,3Fcfwhm8oRrBvBZ8KGhtea,3.31e-06,0.109,-7.115,0,0.0289,138.017,4,0.416
0.0374,0.668,263933,0.783,5VRLY8W5bnvcHi4L9ml2Kq,1.24e-06,0.126,-6.615,1,0.0338,101.037,4,0.832
0.0117,0.585,217379,0.986,4LOPbEWhZVL5s5oRsCDo3v,0.0,0.339,-3.251,1,0.0693,135.049,4,0.486
0.055,0.829,299333,0.428,5jnxxpX2834SB6LJ0S73Uz,0.00423,0.137,-9.469,1,0.083,148.077,4,0.448
0.00223,0.699,179640,0.76,14iN3o8ptQ8cFVZTEmyQRV,0.0,0.132,-3.173,1,0.0677,129.996,4,0.696
0.000184,0.604,381914,0.93,6KRBCiZNEZ946LCmV7yUX2,0.308,0.196,-5.986,0,0.0447,127.996,4,0.866
0.0225,0.709,234360,0.745,2nbClS09zsIAqNkshg6jnp,5.2e-05,0.154,-6.437,0,0.0738,126.027,4,0.576
0.00354,0.673,205775,0.931,6cxvIZ5w2Z9iHMuRuXzBnN,0.781,0.409,-6.238,0,0.0568,133.94,4,0.912
0.125,0.695,225240,0.874,2HRo45sJ8mO236vHIbQi7s,9.96e-06,0.194,-5.174,1,0.0313,120.036,4,0.948
0.0348,0.552,261667,0.711,1ZWvQPAvmjmTejmvBuZR0n,0.0,0.132,-6.727,1,0.034,95.063,4,0.194
0.000123,0.675,189880,0.496,0BRcMSaH84i330e6JCyXgO,0.000426,0.854,-7.306,0,0.0293,128.106,4,0.319
0.214,0.258,230933,0.773,1B4BfbWhP9QMgHXZHV6dU9,0.0,0.0979,-4.593,1,0.0374,149.32,3,0.455
0.715,0.475,253693,0.501,5tmambyCorzpRg7ViOO3SN,0.0,0.0666,-5.125,1,0.0309,159.972,4,0.371
0.000563,0.604,157432,0.874,0F2BxpbxH8Yc3pLub48hrb,0.812,0.112,-4.949,0,0.0295,125.99,4,0.835
0.00154,0.673,245680,0.686,7aKOynv41IGU8uiXmpz7ok,0.0,0.382,-5.745,0,0.0454,118.43,4,0.34
0.117,0.696,243206,0.599,3aS8qJ2zl30WllXN4J24zV,0.0,0.141,-6.389,1,0.0317,123.937,4,0.187
0.00246,0.626,290098,0.846,0eAhEWumbbqd3mrfjBoxOg,0.0694,0.314,-7.491,0,0.0304,135.002,4,0.584
0.00069,0.465,236693,0.928,3W4lkHB4MdNVw0fsihS29G,0.0,0.114,-5.092,1,0.0678,146.12,4,0.619
0.0143,0.606,182892,0.93,0r2GSAzenU3siasHgOdmNC,0.879,0.352,-7.926,0,0.0462,133.994,4,0.267
0.037,0.623,204013,0.867,1hgZFeFt0hVqulQPu6gted,2.47e-06,0.245,-5.869,1,0.0583,111.97,4,0.468
0.321,0.475,193827,0.633,3HJm3t8uF3EV84c91z4clZ,6.56e-06,0.122,-5.516,1,0.0258,82.061,4,0.418
0.0337,0.631,195840,0.973,6hAH2wzIrxP17mH4xSscS7,7.74e-05,0.329,-3.089,1,0.0469,124.979,4,0.426
0.0863,0.707,238627,0.813,01BvT9GPtThEzcMxkptkgN,0.0,0.168,-4.515,0,0.0571,124.921,4,0.722
0.0487,0.879,194420,0.699,3dOOB00372mFALtaaIyg0C,1.08e-05,0.342,-6.894,1,0.0412,120.956,4,0.385
0.447,0.517,283520,0.343,7uDBXhupIpeZCfMod0apnk,1.66e-05,0.134,-8.958,1,0.0325,128.906,4,0.249
0.000146,0.781,436203,0.669,6f9PRA9OPWdIdeAbpAlhO0,0.0868,0.101,-6.866,1,0.0394,128.01,4,0.129
0.0696,0.632,202026,0.851,6hsZ3Z7oIot4R0X97wgD60,0.0,0.263,-7.063,0,0.147,127.992,4,0.41
0.202,0.647,180627,0.718,3kfHdr2sYF2EeWEmBHquVj,0.0,0.157,-4.161,1,0.0298,132.93,4,0.706
0.000313,0.498,192294,0.862,3aQz0z86zrKjd1mcZlonxE,0.00941,0.352,-6.02,0,0.0589,128.034,4,0.47
0.0284,0.669,235173,0.91,7d40ltmahMLJKA8HhzX9xe,0.00439,0.109,-4.99,0,0.0639,124.465,4,0.564
0.00182,0.662,164987,0.783,7dPk2T4Dmd18JN6KYTi1ov,0.0187,0.432,-9.276,0,0.0778,134.997,4,0.12
0.251,0.737,233227,0.624,7113hbxib0KrXNSpH0nv5a,0.00295,0.101,-6.487,1,0.0398,107.96,4,0.651
0.0284,0.61,214813,0.858,5iEgCmpSlIY7T6nXGStE29,0.0,0.102,-4.867,1,0.0318,110.881,4,0.421
0.000304,0.535,215160,0.888,19qn6oU2t0E72ENA0aWNsX,2.17e-06,0.324,-3.1,1,0.0446,126.011,4,0.451
0.595,0.686,242187,0.457,1EzrEOXmMH3G43AXT1y7pA,0.0,0.105,-8.322,1,0.0468,150.953,4,0.718
0.285,0.553,274107,0.495,0r5u9i2GzrqzU2Pv0eIvVq,0.00359,0.125,-8.251,1,0.0364,81.068,4,0.126
0.00651,0.594,263093,0.904,0yuzeeTHi49FbqvcrasnZw,0.0,0.593,-5.074,0,0.0476,132.15,4,0.584
0.882,0.515,207280,0.301,5hxzqS9XPBxiDksjnkagZl,4.57e-05,0.135,-13.636,1,0.0286,66.754,4,0.341
0.242,0.317,211400,0.57,1Yw6ViCo3tuufI0Hg4mzSU,0.0,0.145,-5.331,1,0.0324,84.253,4,0.322
0.0447,0.782,288920,0.71,5OWUKkLu9nesbbD0bLwcRL,0.0,0.095,-4.394,1,0.0382,115.995,4,0.762
0.114,0.537,177120,0.857,53ib6DB1FJABdSQwdOvyc0,0.0,0.724,-5.791,1,0.0257,103.989,4,0.747
0.437,0.605,241373,0.629,3nqqDo8CcCLke3ZoTgiOKf,0.0,0.097,-5.051,1,0.0279,99.894,4,0.308
0.00072,0.807,402931,0.887,4p0sHK7qnnMTdDcbkpBxA9,0.669,0.347,-5.027,1,0.0664,127.986,4,0.178
0.345,0.628,238643,0.791,4D7iDHdftadIEd5SYsiySa,1.96e-06,0.2,-3.405,0,0.0401,93.074,4,0.854
0.155,0.666,205267,0.704,7KZWfvXGa2hWf8DfiUEMRw,1.3e-06,0.18,-5.671,1,0.0268,116.029,4,0.824
0.014,0.811,252107,0.833,4t0UsYzmmmZRMTWn77jiGF,2.06e-05,0.0769,-4.259,1,0.153,120.258,4,0.567
0.00172,0.542,203347,0.905,0ntQJM78wzOLVeCUAW7Y45,0.0104,0.136,-5.653,1,0.054,153.398,4,0.374
0.666,0.579,191507,0.456,3gmffaPWGIlIm6EUfWzMdw,0.00049,0.0674,-7.502,1,0.0331,133.031,4,0.364
0.0357,0.686,167187,0.813,31icohldELP2qAuRFzlFjQ,0.0,0.117,-4.075,1,0.049,128.935,4,0.492
0.149,0.553,184084,0.961,2SmkTJM1YpgGq2yHhdlwGs,0.00114,0.896,-3.445,0,0.125,129.949,4,0.306
0.155,0.687,159360,0.852,4nBmkmGnaLvRolf6WINAXa,0.0,0.0634,-6.131,0,0.0871,96.076,4,0.694
0.0296,0.822,178921,0.663,2ZGzAcibylwStn2Ipa99Ob,0.000322,0.234,-8.228,1,0.105,132.927,4,0.833
0.0494,0.741,228750,0.877,6c4u4Isc3P85pY4HnY5RuX,0.0,0.143,-3.74,0,0.0419,115.447,4,0.419
0.544,0.473,233640,0.419,55QfXa7mqjiJBoXOjPsKUQ,0.0,0.0855,-11.323,1,0.0377,102.403,4,0.144
0.000122,0.79,525307,0.571,02bL8iCppvCkqmYtdoIo9y,0.915,0.0795,-9.278,0,0.11,128.009,4,0.0674
0.101,0.536,219507,0.596,7Ad3vOePhRkXhrGkUHwdhM,4.3e-05,0.102,-5.652,0,0.0299,117.179,4,0.401
0.0261,0.738,221693,0.549,428ZWct6t5A9UhDrHtAX2O,6.7e-06,0.0779,-6.832,1,0.04,115.004,4,0.689
0.00538,0.797,213667,0.875,6TBOxuocs5DEM3fzeoPfYp,7.56e-06,0.144,-3.61,0,0.0405,130.085,4,0.555
0.321,0.466,219567,0.373,0ojEau9Uu5HNu277e1jaE2,1.85e-05,0.0848,-9.137,1,0.0416,125.933,4,0.373
7.95e-05,0.706,220227,0.841,0iGckQFyv6svOfAbAY9aWJ,0.0,0.0688,-3.956,1,0.0418,132.032,4,0.861
0.111,0.895,222840,0.658,4DpIzvWd0YJ9UwBvEM3Ed9,0.163,0.088,-8.364,1,0.0577,125.01,4,0.962
0.026,0.622,187893,0.954,20W7pXJGjYLOmzonKPh1pY,7.79e-05,0.0868,-5.427,0,0.197,126.986,4,0.78
0.154,0.571,207133,0.901,0IykHENBld5IDitOTBRRDW,2.59e-06,0.147,-4.24,1,0.0418,145.985,4,0.693
0.000525,0.718,179747,0.878,6HRYWDOcudsJDaCNkjfsx2,0.867,0.109,-8.094,0,0.0312,129.042,4,0.529
0.255,0.583,234587,0.738,0jIcyUmf5aANj4ZAaHTizi,0.0,0.306,-6.495,1,0.0412,124.036,4,0.579
0.0953,0.63,249867,0.504,1oQZk2bKBLgP1cbuFKvjkq,0.0,0.308,-6.152,1,0.0334,89.946,4,0.487
0.549,0.648,270420,0.513,153DsOikSmNRRzhmvFaQcn,0.0,0.111,-9.739,1,0.0291,127.977,4,0.404
0.000354,0.536,252653,0.89,06T10fEzN8ZCcqzQZYA184,0.00165,0.133,-5.222,1,0.0601,115.998,4,0.205
0.00369,0.476,238960,0.782,0OYlCXaSijApocyaoZvgQT,0.0,0.214,-4.572,1,0.0327,96.038,4,0.404
0.0161,0.68,249533,0.687,1IAzD1muglOxOcPbUHs70R,0.0,0.261,-6.162,0,0.0709,150.053,4,0.467
0.00536,0.518,304089,0.876,4VBmMhjrJ1Bu7ebnl0Gbmj,0.0164,0.159,-3.16,1,0.0314,117.005,4,0.556
0.00112,0.547,245360,0.837,5mhUPDWQH3s544WCsa0r9w,0.000624,0.0937,-7.085,1,0.0676,135.47,4,0.568
0.00495,0.609,275133,0.541,7qzxYfznGcwVUemSxhwCZY,0.0,0.105,-5.458,1,0.0287,89.97,4,0.455
0.653,0.778,213640,0.661,4xQ6mepkIqaS6v0LgLg58l,0.0,0.103,-7.664,0,0.0347,128.052,4,0.747
0.0542,0.76,270307,0.524,4xMBL6zax57S2EHzI2Vloy,0.5,0.112,-7.67,0,0.0323,119.603,4,0.112
0.0825,0.756,218387,0.619,7GgUY1TK5etQrJqCVuYWMW,0.0,0.262,-4.37,1,0.0313,111.573,4,0.521
0.0057,0.359,236213,0.779,1PdWRsAEovbR8JlpjqqRxm,0.837,0.379,-7.52,1,0.0412,86.951,4,0.582
0.48,0.668,232000,0.673,6glklpxk7EtKIdxA3kYQS5,0.0,0.194,-5.714,1,0.145,171.812,4,0.727
0.071,0.375,338853,0.862,3jlbL2OTD5YmIunYzgQTAN,0.0,0.211,-3.363,0,0.255,159.841,4,0.478
0.073,0.724,224400,0.695,4fixebDZAVToLbUCuEloa2,0.0,0.0889,-5.226,1,0.0622,139.0,4,0.235
0.0436,0.739,195413,0.966,3hMwjkrHt2DXRWZjHpLzQm,0.0,0.259,-7.619,1,0.035,134.998,4,0.916
0.0201,0.677,195067,0.944,2HR4oojGTfvlikspmZ1jdp,0.0417,0.0976,-2.609,0,0.0428,112.056,4,0.7
0.0254,0.541,205200,0.854,1wgqttlPacpvmX5DKVboOa,0.000125,0.651,-6.196,1,0.155,86.044,4,0.454
0.0135,0.708,217774,0.864,58VBHxAElmbrutz9EkUz7G,0.855,0.125,-6.762,1,0.0397,128.001,4,0.139
0.269,0.832,240747,0.87,6cj8s9tWTahcd0XmnM2tVj,0.0,0.415,-4.2,0,0.166,137.998,4,0.577
0.693,0.523,281800,0.248,1Z3Ns97nNVgXWGsgwOOQKG,0.0,0.0998,-14.446,1,0.033,82.628,4,0.466
0.11,0.374,232800,0.798,19fXG7QBtxMBEDM4zGfahj,2.02e-05,0.0913,-5.664,1,0.0346,157.939,4,0.295
0.641,0.509,276253,0.435,651RcQhgZX3p1ctHrZLF7B,0.000898,0.127,-10.96,0,0.0269,129.213,4,0.157
0.0343,0.468,208267,0.755,1DOYq3POdC6OGrSRaiT1Lw,1.66e-06,0.486,-3.526,0,0.0491,139.863,4,0.235
0.907,0.552,212040,0.173,0mqTcM8kuu2IYPotMt7AzS,0.000401,0.105,-10.576,1,0.0292,76.97,1,0.0854
0.253,0.583,226547,0.695,7vop9EF8bq1IofqpUInlYg,1.56e-06,0.108,-7.871,1,0.0325,137.96,4,0.331
0.000142,0.643,345347,0.869,4O4AChnrQruQmwlgKfn5vw,0.00765,0.474,-6.127,1,0.0494,128.006,4,0.649
0.0235,0.543,220413,0.756,7cKalaIRoffuFOQ3qon5K5,0.0,0.0469,-4.97,0,0.0656,163.026,4,0.86
0.0738,0.604,251533,0.791,432fRHq6vKAP11oUDYDPiY,0.0,0.211,-4.887,1,0.0305,90.939,4,0.399
0.00517,0.709,186921,0.708,1vzt2Peifb2HhlGC6OKp0t,0.000302,0.221,-5.319,0,0.0591,130.061,4,0.894
0.0383,0.426,192587,0.584,557un1HgwYMuqfWGSTmnxw,0.0,0.192,-5.293,1,0.296,193.438,4,0.272
0.00342,0.464,191100,0.848,3wJo0N57gkNcFWg3b8kfN3,0.784,0.228,-6.843,0,0.199,126.403,4,0.545
0.187,0.413,226637,0.69,4YxiYX0TFJncTbdOnPcbLw,0.5,0.267,-5.64,1,0.0309,120.127,4,0.13
9.33e-05,0.549,211120,0.729,4RgEvWcM9S1XN699ky6L9E,0.0,0.148,-4.077,1,0.0314,129.934,4,0.67
0.114,0.831,223440,0.812,0xhWYqbieArhuGsYn9ADzF,0.0,0.0901,-3.632,0,0.378,97.961,4,0.64
0.0264,0.822,241933,0.739,1dzQoRqT5ucxXVaAhTcT0J,4.26e-05,0.181,-4.541,0,0.0311,118.992,4,0.745
0.000725,0.549,201440,0.698,5UAIfoDCzjcobOTd1nDu26,1.25e-05,0.125,-5.713,1,0.025,106.033,3,0.417
0.00321,0.583,294720,0.792,5bXd8zA39HyVPdfcFqR3lK,4.92e-05,0.315,-5.894,1,0.0533,80.055,4,0.397
0.147,0.791,192360,0.733,7jk7gqyEonmVVYahZN5zhW,0.000381,0.0713,-5.215,0,0.052,114.98,4,0.761
0.00233,0.797,140713,0.863,2ksNHqIAhw4oovTv4OWr2F,0.159,0.0721,-7.538,1,0.16,126.011,4,0.902
0.191,0.579,227547,0.688,4Vlx9Af3y0MU7pITiHQmAL,0.00272,0.101,-6.375,1,0.027,108.011,4,0.462
0.00067,0.268,477027,0.974,3U09Yj8eRXhNFzQPTplNov,0.00106,0.0772,-2.948,1,0.114,182.095,4,0.342
0.00552,0.276,230760,0.715,5VGlqQANWDKJFl0MBG3sg2,0.000417,0.201,-5.356,1,0.0432,137.028,4,0.173
0.498,0.741,316227,0.608,4YoSzxD5Q5cJP4cIIFXwa7,0.000164,0.1,-7.214,0,0.029,125.998,4,0.552
0.135,0.367,209880,0.634,2OpFrcjs2THwRPgC0gPG85,0.0,0.241,-5.867,1,0.0285,159.868,3,0.342
0.482,0.546,270333,0.48,6XnkTsV9oWE72MnQmZagZs,5.26e-06,0.0954,-7.953,1,0.0325,130.198,4,0.181
0.431,0.566,233467,0.766,3Ui2jdyxbZQrZohfM0NOgG,0.0,0.101,-5.036,1,0.0399,168.005,4,0.547
0.0014,0.526,211493,0.882,4Dm32oO01YpIubCHaAtKkN,0.0,0.144,-4.006,1,0.0509,144.982,4,0.424
0.012,0.681,195453,0.52,4ZxGSpXpUkZVXiQe1l1Xzd,0.00712,0.117,-8.094,1,0.0361,125.024,4,0.514
0.0305,0.405,247755,0.86,14GPaTKFr3Whm1gXaL4zct,0.0,0.101,-5.171,1,0.0453,153.833,4,0.371
0.000733,0.618,206160,0.932,6zaBNuCxWudXpFRJ4jSxhS,0.00148,0.93,-6.061,0,0.0651,127.991,4,0.841
6.08e-05,0.557,205147,0.746,3CJdDqehVinU810wsTjt6v,0.00546,0.188,-6.171,1,0.0337,149.035,4,0.601
0.00167,0.431,246440,0.803,59WVntWmghQXfST8TZRUW9,0.0,0.331,-4.459,1,0.0364,147.048,4,0.309
0.00159,0.473,245100,0.91,3cUjzpF5qD1M3jXx01GrSU,5.29e-05,0.248,-7.06,1,0.0391,131.052,4,0.293
0.00221,0.618,179947,0.955,5619Ojc6t9evEEs3B7Drhe,3.09e-06,0.486,-3.836,1,0.0798,150.034,4,0.79
0.0936,0.75,183720,0.896,1GgjZDlMnAJIhJaQROjqvL,0.0,0.207,-5.379,1,0.0466,130.056,4,0.943
0.245,0.87,198440,0.699,15Hb4YapPuC0iNGvez2PXE,6.76e-06,0.0588,-5.541,0,0.0459,126.967,4,0.726
0.738,0.629,192853,0.332,4NH0G33zApUnRNsSK0CwuN,0.0,0.105,-9.207,1,0.0269,110.005,4,0.465
0.419,0.661,207120,0.847,1vqk04aT50lCcrP3eLCYEc,8.82e-05,0.107,-6.948,1,0.0404,134.002,4,0.522
0.323,0.67,187600,0.905,2itx2r4KtJFPacaLa3d8qv,0.0,0.688,-6.02,1,0.26,121.768,4,0.789
