,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,valence,trackID
26,0.000796,https://api.spotify.com/v1/audio-analysis/1Lz8S6L7jlcph2jnQTiHII,0.687,203560,0.91,1Lz8S6L7jlcph2jnQTiHII,0.0,11,0.105,-5.926,1,0.0435,132.991,4,https://api.spotify.com/v1/tracks/1Lz8S6L7jlcph2jnQTiHII,audio_features,0.763,spotify:track:1Lz8S6L7jlcph2jnQTiHII
27,0.216,https://api.spotify.com/v1/audio-analysis/6e40mgJiCid5HRAGrbpGA6,0.689,213600,0.702,6e40mgJiCid5HRAGrbpGA6,0.0,6,0.159,-5.642,0,0.0261,99.031,4,https://api.spotify.com/v1/tracks/6e40mgJiCid5HRAGrbpGA6,audio_features,0.484,spotify:track:6e40mgJiCid5HRAGrbpGA6
28,0.0812,https://api.spotify.com/v1/audio-analysis/027h5P3kCyktHv9dpHUBBS,0.767,172467,0.876,027h5P3kCyktHv9dpHUBBS,1.36e-06,5,0.337,-4.435,1,0.0757,107.915,4,https://api.spotify.com/v1/tracks/027h5P3kCyktHv9dpHUBBS,audio_features,0.595,spotify:track:027h5P3kCyktHv9dpHUBBS
29,0.00442,https://api.spotify.com/v1/audio-analysis/1S0DrC9rdjTIo6PjtVWDP1,0.668,212080,0.98,1S0DrC9rdjTIo6PjtVWDP1,0.00241,10,0.273,-3.578,0,0.0364,138.925,4,https://api.spotify.com/v1/tracks/1S0DrC9rdjTIo6PjtVWDP1,audio_features,0.871,spotify:track:1S0DrC9rdjTIo6PjtVWDP1
30,2.23e-05,https://api.spotify.com/v1/audio-analysis/6W21LNLz9Sw7sUSNWMSHRu,0.353,255733,0.898,6W21LNLz9Sw7sUSNWMSHRu,0.105,2,0.39,-5.877,1,0.052,103.293,4,https://api.spotify.com/v1/tracks/6W21LNLz9Sw7sUSNWMSHRu,audio_features,0.525,spotify:track:6W21LNLz9Sw7sUSNWMSHRu
31,0.296,https://api.spotify.com/v1/audio-analysis/2x1D20z93vGEjtTP07GOOr,0.626,247933,0.532,2x1D20z93vGEjtTP07GOOr,0.0,9,0.123,-7.205,1,0.0276,130.076,4,https://api.spotify.com/v1/tracks/2x1D20z93vGEjtTP07GOOr,audio_features,0.33,spotify:track:2x1D20z93vGEjtTP07GOOr
32,0.0487,https://api.spotify.com/v1/audio-analysis/2S5CHSeaE3s6zCePzAHJuH,0.645,217120,0.952,2S5CHSeaE3s6zCePzAHJuH,0.000752,10,0.316,-3.45,0,0.0487,126.86,4,https://api.spotify.com/v1/tracks/2S5CHSeaE3s6zCePzAHJuH,audio_features,0.848,spotify:track:2S5CHSeaE3s6zCePzAHJuH
33,0.635,https://api.spotify.com/v1/audio-analysis/20OtZ0qEpH1GkkpTiPOrPM,0.69,222520,0.795,20OtZ0qEpH1GkkpTiPOrPM,0.0,7,0.0313,-5.154,1,0.0428,115.875,3,https://api.spotify.com/v1/tracks/20OtZ0qEpH1GkkpTiPOrPM,audio_features,0.943,spotify:track:20OtZ0qEpH1GkkpTiPOrPM
34,0.00411,https://api.spotify.com/v1/audio-analysis/0Ph6L4l8dYUuXFmb71Ajnd,0.425,243160,0.954,0Ph6L4l8dYUuXFmb71Ajnd,0.0,1,0.0555,-3.756,0,0.0476,178.043,4,https://api.spotify.com/v1/tracks/0Ph6L4l8dYUuXFmb71Ajnd,audio_features,0.933,spotify:track:0Ph6L4l8dYUuXFmb71Ajnd
35,0.466,https://api.spotify.com/v1/audio-analysis/6Dj7sF21jFINeYsIRv4T5U,0.574,208440,0.56,6Dj7sF21jFINeYsIRv4T5U,0.0,5,0.18,-5.846,1,0.0281,131.936,4,https://api.spotify.com/v1/tracks/6Dj7sF21jFINeYsIRv4T5U,audio_features,0.281,spotify:track:6Dj7sF21jFINeYsIRv4T5U
36,0.08,https://api.spotify.com/v1/audio-analysis/7vPM3drObCRLobjsTfEZ3f,0.872,206173,0.787,7vPM3drObCRLobjsTfEZ3f,0.374,6,0.0959,-7.59,1,0.059,127.243,4,https://api.spotify.com/v1/tracks/7vPM3drObCRLobjsTfEZ3f,audio_features,0.85,spotify:track:7vPM3drObCRLobjsTfEZ3f
37,0.0839,https://api.spotify.com/v1/audio-analysis/1li2UA33w6LQcVXt4Di5UA,0.873,186560,0.942,1li2UA33w6LQcVXt4Di5UA,7.85e-05,0,0.233,-6.398,1,0.0466,136.035,4,https://api.spotify.com/v1/tracks/1li2UA33w6LQcVXt4Di5UA,audio_features,0.97,spotify:track:1li2UA33w6LQcVXt4Di5UA
38,0.0581,https://api.spotify.com/v1/audio-analysis/7jsYlbbaAzP2VHkLGlfn6r,0.64,272160,0.947,7jsYlbbaAzP2VHkLGlfn6r,0.0,9,0.0656,-3.925,0,0.102,145.108,4,https://api.spotify.com/v1/tracks/7jsYlbbaAzP2VHkLGlfn6r,audio_features,0.708,spotify:track:7jsYlbbaAzP2VHkLGlfn6r
39,0.00133,https://api.spotify.com/v1/audio-analysis/6vrUTGn5p8IrfTZ0J6sIVM,0.291,289907,0.79,6vrUTGn5p8IrfTZ0J6sIVM,5.61e-06,11,0.0811,-5.683,0,0.0363,155.667,3,https://api.spotify.com/v1/tracks/6vrUTGn5p8IrfTZ0J6sIVM,audio_features,0.513,spotify:track:6vrUTGn5p8IrfTZ0J6sIVM
40,0.00515,https://api.spotify.com/v1/audio-analysis/2XZrTdeKze2V9nWueft63G,0.639,186707,0.954,2XZrTdeKze2V9nWueft63G,0.0,4,0.324,-4.939,0,0.0962,111.54,4,https://api.spotify.com/v1/tracks/2XZrTdeKze2V9nWueft63G,audio_features,0.412,spotify:track:2XZrTdeKze2V9nWueft63G
41,0.148,https://api.spotify.com/v1/audio-analysis/4WeC17xfSbEPJdh9xhHaZk,0.335,286467,0.593,4WeC17xfSbEPJdh9xhHaZk,5.67e-05,6,0.238,-7.283,1,0.0715,174.076,4,https://api.spotify.com/v1/tracks/4WeC17xfSbEPJdh9xhHaZk,audio_features,0.315,spotify:track:4WeC17xfSbEPJdh9xhHaZk
42,0.153,https://api.spotify.com/v1/audio-analysis/3acriFyHOVFW8heimUC0IW,0.74,238707,0.866,3acriFyHOVFW8heimUC0IW,0.0,10,0.152,-4.948,0,0.0506,124.998,5,https://api.spotify.com/v1/tracks/3acriFyHOVFW8heimUC0IW,audio_features,0.964,spotify:track:3acriFyHOVFW8heimUC0IW
43,0.00529,https://api.spotify.com/v1/audio-analysis/4t7TmKQrAhXp4yyTMORJ2S,0.582,226387,0.671,4t7TmKQrAhXp4yyTMORJ2S,0.0,9,0.0752,-10.697,1,0.0361,131.822,4,https://api.spotify.com/v1/tracks/4t7TmKQrAhXp4yyTMORJ2S,audio_features,0.85,spotify:track:4t7TmKQrAhXp4yyTMORJ2S
44,0.0044,https://api.spotify.com/v1/audio-analysis/60qbU5QgEnzBqUfXSUh0mc,0.739,212695,0.875,60qbU5QgEnzBqUfXSUh0mc,0.112,6,0.324,-3.645,0,0.0507,131.98,4,https://api.spotify.com/v1/tracks/60qbU5QgEnzBqUfXSUh0mc,audio_features,0.928,spotify:track:60qbU5QgEnzBqUfXSUh0mc
45,0.0294,https://api.spotify.com/v1/audio-analysis/1QGufHzj9hZcnOXYoGIYjv,0.62,196813,0.764,1QGufHzj9hZcnOXYoGIYjv,0.0,0,0.372,-5.548,1,0.0368,118.133,4,https://api.spotify.com/v1/tracks/1QGufHzj9hZcnOXYoGIYjv,audio_features,0.554,spotify:track:1QGufHzj9hZcnOXYoGIYjv
46,0.0136,https://api.spotify.com/v1/audio-analysis/0RWqE2ZaulvnN1i40qIhDh,0.7,331760,0.865,0RWqE2ZaulvnN1i40qIhDh,7.56e-05,9,0.0718,-5.827,0,0.133,128.04,4,https://api.spotify.com/v1/tracks/0RWqE2ZaulvnN1i40qIhDh,audio_features,0.78,spotify:track:0RWqE2ZaulvnN1i40qIhDh
47,0.11,https://api.spotify.com/v1/audio-analysis/0uFPTumLRzn1QEhk11o3fR,0.707,297253,0.822,0uFPTumLRzn1QEhk11o3fR,0.0,1,0.783,-6.3,1,0.246,186.08,4,https://api.spotify.com/v1/tracks/0uFPTumLRzn1QEhk11o3fR,audio_features,0.833,spotify:track:0uFPTumLRzn1QEhk11o3fR
48,0.42,https://api.spotify.com/v1/audio-analysis/1UI0l2L66HJ9AtoEOlHzv4,0.745,245067,0.742,1UI0l2L66HJ9AtoEOlHzv4,0.0,10,0.102,-5.693,1,0.0259,95.996,4,https://api.spotify.com/v1/tracks/1UI0l2L66HJ9AtoEOlHzv4,audio_features,0.806,spotify:track:1UI0l2L66HJ9AtoEOlHzv4
49,0.319,https://api.spotify.com/v1/audio-analysis/4omWhsNIPxarzpBgMsWBmB,0.517,183773,0.927,4omWhsNIPxarzpBgMsWBmB,0.0,4,0.187,-2.134,1,0.0428,144.167,4,https://api.spotify.com/v1/tracks/4omWhsNIPxarzpBgMsWBmB,audio_features,0.402,spotify:track:4omWhsNIPxarzpBgMsWBmB
0,0.119,https://api.spotify.com/v1/audio-analysis/7kXmJwrZGIhDaLT9sNo3ut,0.632,290493,0.92,7kXmJwrZGIhDaLT9sNo3ut,0.508,2,0.114,-4.976,1,0.0531,127.001,4,https://api.spotify.com/v1/tracks/7kXmJwrZGIhDaLT9sNo3ut,audio_features,0.363,spotify:track:7kXmJwrZGIhDaLT9sNo3ut
1,0.00177,https://api.spotify.com/v1/audio-analysis/24GYmF6atbc1mOmyN5RA0R,0.801,225427,0.9,24GYmF6atbc1mOmyN5RA0R,0.0073,4,0.173,-4.265,1,0.0328,135.01,4,https://api.spotify.com/v1/tracks/24GYmF6atbc1mOmyN5RA0R,audio_features,0.623,spotify:track:24GYmF6atbc1mOmyN5RA0R
2,0.023,https://api.spotify.com/v1/audio-analysis/754kgU5rWscRTfvlsuEwFp,0.526,208680,0.749,754kgU5rWscRTfvlsuEwFp,1.76e-06,3,0.0692,-6.964,1,0.0283,99.982,4,https://api.spotify.com/v1/tracks/754kgU5rWscRTfvlsuEwFp,audio_features,0.421,spotify:track:754kgU5rWscRTfvlsuEwFp
3,0.122,https://api.spotify.com/v1/audio-analysis/3DlRZM6zKSlAZigHbJQ3cp,0.52,260760,0.756,3DlRZM6zKSlAZigHbJQ3cp,3.53e-05,11,0.389,-3.909,1,0.0288,122.448,4,https://api.spotify.com/v1/tracks/3DlRZM6zKSlAZigHbJQ3cp,audio_features,0.286,spotify:track:3DlRZM6zKSlAZigHbJQ3cp
4,0.00288,https://api.spotify.com/v1/audio-analysis/6LGTXFy9KNQeBjUHT9fPFh,0.837,204413,0.859,6LGTXFy9KNQeBjUHT9fPFh,0.0,10,0.112,-6.027,0,0.0786,102.788,4,https://api.spotify.com/v1/tracks/6LGTXFy9KNQeBjUHT9fPFh,audio_features,0.632,spotify:track:6LGTXFy9KNQeBjUHT9fPFh
5,0.00627,https://api.spotify.com/v1/audio-analysis/5AIA8TpGhuilLpHbA6c1bq,0.722,279893,0.695,5AIA8TpGhuilLpHbA6c1bq,0.0003,11,0.297,-4.718,0,0.108,96.285,4,https://api.spotify.com/v1/tracks/5AIA8TpGhuilLpHbA6c1bq,audio_features,0.837,spotify:track:5AIA8TpGhuilLpHbA6c1bq
6,0.0983,https://api.spotify.com/v1/audio-analysis/5AMvBCtX2rspUdoeJ9IsPN,0.861,268453,0.597,5AMvBCtX2rspUdoeJ9IsPN,0.0,10,0.176,-7.221,0,0.162,107.016,4,https://api.spotify.com/v1/tracks/5AMvBCtX2rspUdoeJ9IsPN,audio_features,0.694,spotify:track:5AMvBCtX2rspUdoeJ9IsPN
7,0.103,https://api.spotify.com/v1/audio-analysis/6x4tKaOzfNJpEJHySoiJcs,0.622,220293,0.807,6x4tKaOzfNJpEJHySoiJcs,0.0,5,0.306,-6.752,0,0.408,174.06,4,https://api.spotify.com/v1/tracks/6x4tKaOzfNJpEJHySoiJcs,audio_features,0.892,spotify:track:6x4tKaOzfNJpEJHySoiJcs
8,0.182,https://api.spotify.com/v1/audio-analysis/44xOihMtsAsnAVXczDcITR,0.517,274333,0.733,44xOihMtsAsnAVXczDcITR,0.0,7,0.185,-5.694,1,0.0409,126.708,4,https://api.spotify.com/v1/tracks/44xOihMtsAsnAVXczDcITR,audio_features,0.496,spotify:track:44xOihMtsAsnAVXczDcITR
9,0.2,https://api.spotify.com/v1/audio-analysis/3IDzttBFq4fOccjQbhkQWF,0.695,278600,0.522,3IDzttBFq4fOccjQbhkQWF,0.0,3,0.117,-6.629,1,0.0346,134.249,4,https://api.spotify.com/v1/tracks/3IDzttBFq4fOccjQbhkQWF,audio_features,0.485,spotify:track:3IDzttBFq4fOccjQbhkQWF
10,0.00583,https://api.spotify.com/v1/audio-analysis/158DIbrVt4YbqNnWyRCS3P,0.678,284000,0.77,158DIbrVt4YbqNnWyRCS3P,0.0,9,0.109,-4.399,0,0.222,90.0,4,https://api.spotify.com/v1/tracks/158DIbrVt4YbqNnWyRCS3P,audio_features,0.412,spotify:track:158DIbrVt4YbqNnWyRCS3P
11,0.0645,https://api.spotify.com/v1/audio-analysis/1EQgbMBc304Ss86dXBulJA,0.68,266000,0.625,1EQgbMBc304Ss86dXBulJA,5.81e-05,11,0.109,-7.0,0,0.0353,94.02,4,https://api.spotify.com/v1/tracks/1EQgbMBc304Ss86dXBulJA,audio_features,0.814,spotify:track:1EQgbMBc304Ss86dXBulJA
12,0.054,https://api.spotify.com/v1/audio-analysis/4xzhlulgIL4yFEAR9EjHkR,0.769,261573,0.47,4xzhlulgIL4yFEAR9EjHkR,5.14e-06,7,0.0628,-9.526,1,0.158,82.505,4,https://api.spotify.com/v1/tracks/4xzhlulgIL4yFEAR9EjHkR,audio_features,0.465,spotify:track:4xzhlulgIL4yFEAR9EjHkR
13,0.0593,https://api.spotify.com/v1/audio-analysis/5BAMBiDYXG7dGFzQkgi9pt,0.531,246480,0.402,5BAMBiDYXG7dGFzQkgi9pt,3.6e-06,11,0.112,-11.422,1,0.0241,99.352,4,https://api.spotify.com/v1/tracks/5BAMBiDYXG7dGFzQkgi9pt,audio_features,0.157,spotify:track:5BAMBiDYXG7dGFzQkgi9pt
14,0.000337,https://api.spotify.com/v1/audio-analysis/5eNtV0aa1VdddRJpTNfGyu,0.781,430000,0.962,5eNtV0aa1VdddRJpTNfGyu,0.879,0,0.27,-6.64,1,0.0458,140.052,4,https://api.spotify.com/v1/tracks/5eNtV0aa1VdddRJpTNfGyu,audio_features,0.574,spotify:track:5eNtV0aa1VdddRJpTNfGyu
15,0.0193,https://api.spotify.com/v1/audio-analysis/16PYvkPZsqAiP0JdAOmrFI,0.742,252853,0.904,16PYvkPZsqAiP0JdAOmrFI,0.0964,6,0.0955,-7.229,0,0.0719,129.99,4,https://api.spotify.com/v1/tracks/16PYvkPZsqAiP0JdAOmrFI,audio_features,0.542,spotify:track:16PYvkPZsqAiP0JdAOmrFI
16,0.085,https://api.spotify.com/v1/audio-analysis/4qWKqaTPkpjRmrKjkDuHb4,0.528,202533,0.692,4qWKqaTPkpjRmrKjkDuHb4,0.889,1,0.0855,-9.918,1,0.0304,130.977,4,https://api.spotify.com/v1/tracks/4qWKqaTPkpjRmrKjkDuHb4,audio_features,0.0629,spotify:track:4qWKqaTPkpjRmrKjkDuHb4
17,0.0974,https://api.spotify.com/v1/audio-analysis/4IiKITgHYaHrF1zUlcTyVH,0.846,231001,0.879,4IiKITgHYaHrF1zUlcTyVH,0.0252,0,0.35,-6.25,1,0.0303,130.01,4,https://api.spotify.com/v1/tracks/4IiKITgHYaHrF1zUlcTyVH,audio_features,0.901,spotify:track:4IiKITgHYaHrF1zUlcTyVH
18,0.455,https://api.spotify.com/v1/audio-analysis/3KxBgn1DhmxhntSOJyduF0,0.434,259147,0.585,3KxBgn1DhmxhntSOJyduF0,0.0,9,0.0898,-5.623,0,0.0306,70.024,4,https://api.spotify.com/v1/tracks/3KxBgn1DhmxhntSOJyduF0,audio_features,0.247,spotify:track:3KxBgn1DhmxhntSOJyduF0
19,0.0744,https://api.spotify.com/v1/audio-analysis/0sAmJtTgMstEt3ZgF1nqNz,0.601,301840,0.893,0sAmJtTgMstEt3ZgF1nqNz,0.0,7,0.285,-6.898,1,0.321,204.759,4,https://api.spotify.com/v1/tracks/0sAmJtTgMstEt3ZgF1nqNz,audio_features,0.514,spotify:track:0sAmJtTgMstEt3ZgF1nqNz
20,0.00237,https://api.spotify.com/v1/audio-analysis/4eTR7RuzZx4TlQaArEpfQE,0.806,335640,0.922,4eTR7RuzZx4TlQaArEpfQE,0.00331,5,0.384,-7.412,0,0.0962,133.188,4,https://api.spotify.com/v1/tracks/4eTR7RuzZx4TlQaArEpfQE,audio_features,0.287,spotify:track:4eTR7RuzZx4TlQaArEpfQE
21,0.139,https://api.spotify.com/v1/audio-analysis/1Oi2zpmL81Q0yScF1zxaC0,0.845,256027,0.576,1Oi2zpmL81Q0yScF1zxaC0,0.0,11,0.0764,-5.15,0,0.153,127.641,4,https://api.spotify.com/v1/tracks/1Oi2zpmL81Q0yScF1zxaC0,audio_features,0.461,spotify:track:1Oi2zpmL81Q0yScF1zxaC0
22,0.259,https://api.spotify.com/v1/audio-analysis/2yAVzRiEQooPEJ9SYx11L3,0.822,283748,0.969,2yAVzRiEQooPEJ9SYx11L3,0.000162,7,0.39,-11.471,0,0.0582,128.007,4,https://api.spotify.com/v1/tracks/2yAVzRiEQooPEJ9SYx11L3,audio_features,0.765,spotify:track:2yAVzRiEQooPEJ9SYx11L3
23,0.415,https://api.spotify.com/v1/audio-analysis/09RS0QfhJVmx1zwwEGtMQu,0.824,293267,0.707,09RS0QfhJVmx1zwwEGtMQu,0.0,9,0.106,-7.893,1,0.285,94.708,4,https://api.spotify.com/v1/tracks/09RS0QfhJVmx1zwwEGtMQu,audio_features,0.847,spotify:track:09RS0QfhJVmx1zwwEGtMQu
24,0.0569,https://api.spotify.com/v1/audio-analysis/1ySwd43oWXbrytN2BD0Mhb,0.626,212693,0.886,1ySwd43oWXbrytN2BD0Mhb,0.00343,7,0.107,-4.513,1,0.0377,99.883,4,https://api.spotify.com/v1/tracks/1ySwd43oWXbrytN2BD0Mhb,audio_features,0.573,spotify:track:1ySwd43oWXbrytN2BD0Mhb
25,0.0637,https://api.spotify.com/v1/audio-analysis/1pg3TwSrcNPWZ0QqM2offt,0.816,180373,0.832,1pg3TwSrcNPWZ0QqM2offt,0.0,11,0.382,-7.805,1,0.0496,110.789,4,https://api.spotify.com/v1/tracks/1pg3TwSrcNPWZ0QqM2offt,audio_features,0.875,spotify:track:1pg3TwSrcNPWZ0QqM2offt
26,0.000393,https://api.spotify.com/v1/audio-analysis/5y5V2l7sQjmNpBS4LYc6Qr,0.579,201154,0.924,5y5V2l7sQjmNpBS4LYc6Qr,0.154,7,0.397,-6.197,1,0.0493,125.991,4,https://api.spotify.com/v1/tracks/5y5V2l7sQjmNpBS4LYc6Qr,audio_features,0.736,spotify:track:5y5V2l7sQjmNpBS4LYc6Qr
27,0.0198,https://api.spotify.com/v1/audio-analysis/6Z6my7Cpi5BongU2fsY96l,0.718,222400,0.935,6Z6my7Cpi5BongU2fsY96l,0.0,5,0.214,-4.667,1,0.0317,129.933,4,https://api.spotify.com/v1/tracks/6Z6my7Cpi5BongU2fsY96l,audio_features,0.972,spotify:track:6Z6my7Cpi5BongU2fsY96l
28,0.147,https://api.spotify.com/v1/audio-analysis/2BPq1IXa9vEJpvG5TEaxgp,0.58,299933,0.841,2BPq1IXa9vEJpvG5TEaxgp,2.2e-05,11,0.0359,-5.029,0,0.194,167.991,4,https://api.spotify.com/v1/tracks/2BPq1IXa9vEJpvG5TEaxgp,audio_features,0.877,spotify:track:2BPq1IXa9vEJpvG5TEaxgp
29,0.0395,https://api.spotify.com/v1/audio-analysis/7ntXYU4zboGuq5ZunkrXRB,0.731,200373,0.867,7ntXYU4zboGuq5ZunkrXRB,0.0,11,0.0861,-5.881,1,0.032,104.019,4,https://api.spotify.com/v1/tracks/7ntXYU4zboGuq5ZunkrXRB,audio_features,0.776,spotify:track:7ntXYU4zboGuq5ZunkrXRB
30,0.0997,https://api.spotify.com/v1/audio-analysis/0rxPuXU5yYBNEAq2EobOJx,0.765,216760,0.624,0rxPuXU5yYBNEAq2EobOJx,4.82e-05,7,0.0935,-7.57,1,0.0365,130.026,4,https://api.spotify.com/v1/tracks/0rxPuXU5yYBNEAq2EobOJx,audio_features,0.51,spotify:track:0rxPuXU5yYBNEAq2EobOJx
31,0.574,https://api.spotify.com/v1/audio-analysis/5lg3WRgq89Bpa2vcqRg752,0.502,295507,0.45,5lg3WRgq89Bpa2vcqRg752,0.0,2,0.0454,-7.943,1,0.0268,79.841,4,https://api.spotify.com/v1/tracks/5lg3WRgq89Bpa2vcqRg752,audio_features,0.136,spotify:track:5lg3WRgq89Bpa2vcqRg752
32,0.0483,https://api.spotify.com/v1/audio-analysis/6hWxL0tpZm0QOLNSpT6Qra,0.752,199333,0.782,6hWxL0tpZm0QOLNSpT6Qra,0.0,4,0.34,-5.147,0,0.288,90.854,4,https://api.spotify.com/v1/tracks/6hWxL0tpZm0QOLNSpT6Qra,audio_features,0.487,spotify:track:6hWxL0tpZm0QOLNSpT6Qra
33,0.0636,https://api.spotify.com/v1/audio-analysis/2c5p41DZ6vZ7UTt1blCLhH,0.833,287060,0.549,2c5p41DZ6vZ7UTt1blCLhH,0.0,7,0.0958,-10.702,1,0.058,134.856,4,https://api.spotify.com/v1/tracks/2c5p41DZ6vZ7UTt1blCLhH,audio_features,0.642,spotify:track:2c5p41DZ6vZ7UTt1blCLhH
34,0.00722,https://api.spotify.com/v1/audio-analysis/3TwuLjCPBW5roSLu9WIZy3,0.423,253360,0.845,3TwuLjCPBW5roSLu9WIZy3,0.0,9,0.101,-6.7,1,0.0394,159.444,4,https://api.spotify.com/v1/tracks/3TwuLjCPBW5roSLu9WIZy3,audio_features,0.459,spotify:track:3TwuLjCPBW5roSLu9WIZy3
35,0.0334,https://api.spotify.com/v1/audio-analysis/2Nzm9dtlzWHrYtbAt53NV8,0.701,166693,0.73,2Nzm9dtlzWHrYtbAt53NV8,0.0161,6,0.232,-7.45,1,0.0486,92.185,4,https://api.spotify.com/v1/tracks/2Nzm9dtlzWHrYtbAt53NV8,audio_features,0.765,spotify:track:2Nzm9dtlzWHrYtbAt53NV8
36,0.0779,https://api.spotify.com/v1/audio-analysis/1G391cbiT3v3Cywg8T7DM1,0.595,215907,0.717,1G391cbiT3v3Cywg8T7DM1,0.00274,0,0.108,-4.803,1,0.0295,88.969,4,https://api.spotify.com/v1/tracks/1G391cbiT3v3Cywg8T7DM1,audio_features,0.547,spotify:track:1G391cbiT3v3Cywg8T7DM1
37,0.00152,https://api.spotify.com/v1/audio-analysis/0BUoLE4o9eVahDHvTqak67,0.648,278067,0.622,0BUoLE4o9eVahDHvTqak67,5.97e-05,7,0.109,-6.063,1,0.0428,88.684,4,https://api.spotify.com/v1/tracks/0BUoLE4o9eVahDHvTqak67,audio_features,0.51,spotify:track:0BUoLE4o9eVahDHvTqak67
38,0.000731,https://api.spotify.com/v1/audio-analysis/2BMLPwgPr6YkgqKrV5rB3P,0.638,224653,0.884,2BMLPwgPr6YkgqKrV5rB3P,0.921,2,0.183,-6.064,1,0.0286,125.327,4,https://api.spotify.com/v1/tracks/2BMLPwgPr6YkgqKrV5rB3P,audio_features,0.427,spotify:track:2BMLPwgPr6YkgqKrV5rB3P
39,0.102,https://api.spotify.com/v1/audio-analysis/696jYKEbYRqSGwdVr7hKjo,0.671,221200,0.808,696jYKEbYRqSGwdVr7hKjo,0.0,10,0.758,-7.638,0,0.458,174.1,4,https://api.spotify.com/v1/tracks/696jYKEbYRqSGwdVr7hKjo,audio_features,0.938,spotify:track:696jYKEbYRqSGwdVr7hKjo
40,0.166,https://api.spotify.com/v1/audio-analysis/306LQdB2k5yBGsiIV2oeC3,0.567,258227,0.452,306LQdB2k5yBGsiIV2oeC3,1.2e-06,7,0.0869,-10.647,1,0.023,86.969,4,https://api.spotify.com/v1/tracks/306LQdB2k5yBGsiIV2oeC3,audio_features,0.352,spotify:track:306LQdB2k5yBGsiIV2oeC3
41,0.00698,https://api.spotify.com/v1/audio-analysis/53qhh1kdcX4gRBShoW4LK8,0.761,278000,0.775,53qhh1kdcX4gRBShoW4LK8,0.000543,3,0.0512,-7.495,0,0.0339,123.017,4,https://api.spotify.com/v1/tracks/53qhh1kdcX4gRBShoW4LK8,audio_features,0.966,spotify:track:53qhh1kdcX4gRBShoW4LK8
42,0.0549,https://api.spotify.com/v1/audio-analysis/6LBfozDVA7crIeuaPAVVlE,0.568,258147,0.746,6LBfozDVA7crIeuaPAVVlE,3.66e-06,8,0.0966,-6.582,1,0.0293,96.626,4,https://api.spotify.com/v1/tracks/6LBfozDVA7crIeuaPAVVlE,audio_features,0.626,spotify:track:6LBfozDVA7crIeuaPAVVlE
43,0.221,https://api.spotify.com/v1/audio-analysis/3x6QCo3LClrqiJF19w8daE,0.86,242533,0.604,3x6QCo3LClrqiJF19w8daE,5.12e-05,6,0.114,-5.841,0,0.185,95.094,4,https://api.spotify.com/v1/tracks/3x6QCo3LClrqiJF19w8daE,audio_features,0.874,spotify:track:3x6QCo3LClrqiJF19w8daE
44,0.21,https://api.spotify.com/v1/audio-analysis/2EVv4Vxu3HGPr32CQecgHx,0.627,217573,0.8,2EVv4Vxu3HGPr32CQecgHx,0.000123,1,0.137,-6.945,1,0.162,175.815,4,https://api.spotify.com/v1/tracks/2EVv4Vxu3HGPr32CQecgHx,audio_features,0.912,spotify:track:2EVv4Vxu3HGPr32CQecgHx
45,0.0249,https://api.spotify.com/v1/audio-analysis/6r28bYFuPAmiwDDXpP2MQV,0.729,193827,0.916,6r28bYFuPAmiwDDXpP2MQV,0.000855,9,0.255,-7.407,1,0.0442,129.099,4,https://api.spotify.com/v1/tracks/6r28bYFuPAmiwDDXpP2MQV,audio_features,0.543,spotify:track:6r28bYFuPAmiwDDXpP2MQV
46,0.491,https://api.spotify.com/v1/audio-analysis/3Qu88IYwuDpUQNi6UwJsDz,0.631,193467,0.913,3Qu88IYwuDpUQNi6UwJsDz,0.0,0,0.379,-6.076,0,0.133,102.011,4,https://api.spotify.com/v1/tracks/3Qu88IYwuDpUQNi6UwJsDz,audio_features,0.684,spotify:track:3Qu88IYwuDpUQNi6UwJsDz
47,0.642,https://api.spotify.com/v1/audio-analysis/0Xd1XT0mlPMTK5uslC6pzl,0.675,233000,0.888,0Xd1XT0mlPMTK5uslC6pzl,0.0,10,0.36,-3.018,1,0.0439,124.961,4,https://api.spotify.com/v1/tracks/0Xd1XT0mlPMTK5uslC6pzl,audio_features,0.74,spotify:track:0Xd1XT0mlPMTK5uslC6pzl
48,0.00594,https://api.spotify.com/v1/audio-analysis/01a0J96fRD91VnjQQUCqMK,0.527,180160,0.941,01a0J96fRD91VnjQQUCqMK,2.89e-05,1,0.0641,-4.213,1,0.0377,99.636,4,https://api.spotify.com/v1/tracks/01a0J96fRD91VnjQQUCqMK,audio_features,0.793,spotify:track:01a0J96fRD91VnjQQUCqMK
49,0.0298,https://api.spotify.com/v1/audio-analysis/3b7SQhQtEHJwQ3tfoLFeFs,0.488,388840,0.799,3b7SQhQtEHJwQ3tfoLFeFs,0.0,2,0.243,-6.989,1,0.232,102.783,4,https://api.spotify.com/v1/tracks/3b7SQhQtEHJwQ3tfoLFeFs,audio_features,0.425,spotify:track:3b7SQhQtEHJwQ3tfoLFeFs
